station_id,last_reported,is_renting,num_docks_disabled,is_installed,num_ebikes_available,station_status,is_returning,num_bikes_disabled,eightd_has_available_keys,num_bikes_available,legacy_id,num_docks_available,eightd_active_station_services,valet
3841,1656543693,1,0,1,1,active,1,1,False,13,3841,11,,
3842,1656543151,1,0,1,0,active,1,3,False,0,3842,26,,
3843,1656543615,1,0,1,0,active,1,0,False,7,3843,16,,
3844,1656544249,1,0,1,0,active,1,0,False,19,3844,5,,
3845,1656544135,1,0,1,1,active,1,2,False,15,3845,4,,
3846,1656540536,1,0,1,0,active,1,0,False,2,3846,23,,
3847,1656544242,1,0,1,0,active,1,1,False,1,3847,23,,
3848,1656544124,1,0,1,1,active,1,0,False,18,3848,13,,
3849,1656543278,1,0,1,2,active,1,0,False,15,3849,2,,
3850,1656544180,1,0,1,2,active,1,0,False,22,3850,3,,
3851,1656540087,1,0,1,9,active,1,0,False,15,3851,5,,
3852,1656544256,1,0,1,0,active,1,1,False,12,3852,4,,
3853,1656543722,1,0,1,0,active,1,0,False,15,3853,5,,
3854,1656543800,1,0,1,1,active,1,1,False,20,3854,4,,
3855,1656543334,1,0,1,1,active,1,1,False,21,3855,0,,
3856,1656544255,1,0,1,1,active,1,3,False,18,3856,4,,
3857,1656542231,1,0,1,0,active,1,0,False,18,3857,0,,
3858,1656544002,1,0,1,0,active,1,1,False,15,3858,4,,
3860,1656544154,1,0,1,0,active,1,2,False,11,3860,13,,
3861,1656539971,1,0,1,0,active,1,1,False,1,3861,18,,
3862,1656543446,1,0,1,1,active,1,0,False,1,3862,17,,
3863,1656544272,1,0,1,0,active,1,0,False,0,3863,18,,
3864,1656542006,1,0,1,0,active,1,0,False,7,3864,23,,
3865,1656543656,1,0,1,1,active,1,3,False,5,3865,16,,
3866,1656543677,1,0,1,1,active,1,0,False,4,3866,28,,
3867,1656540667,1,0,1,1,active,1,0,False,4,3867,25,,
3868,1656543725,1,0,1,0,active,1,1,False,2,3868,16,,
3869,1656543962,1,0,1,1,active,1,1,False,2,3869,21,,
3870,1656543360,1,0,1,3,active,1,0,False,9,3870,11,,
3871,1656544081,1,0,1,0,active,1,1,False,1,3871,27,,
3872,1656543377,1,0,1,1,active,1,1,False,2,3872,16,,
3873,1656542676,1,0,1,0,active,1,0,False,13,3873,4,,
3874,1656539657,1,0,1,0,active,1,0,False,0,3874,16,,
3875,1656533644,1,0,1,0,active,1,0,False,5,3875,10,,
3876,1656541908,1,0,1,1,active,1,0,False,6,3876,16,,
3877,1656544293,1,0,1,0,active,1,1,False,1,3877,23,,
3878,1656543902,1,0,1,0,active,1,0,False,5,3878,14,,
3879,1656543838,1,0,1,0,active,1,1,False,2,3879,22,,
3880,1656543301,1,0,1,0,active,1,1,False,1,3880,25,,
3881,1656544299,1,0,1,3,active,1,3,False,22,3881,14,,
3882,1656543897,1,0,1,0,active,1,1,False,8,3882,6,,
3883,1656543414,1,0,1,1,active,1,0,False,1,3883,18,,
3884,1656544289,1,0,1,1,active,1,0,False,1,3884,22,,
3885,1656543606,1,0,1,0,active,1,1,False,0,3885,18,,
3886,1656543832,1,0,1,0,active,1,0,False,0,3886,20,,
3887,1656543037,1,0,1,0,active,1,0,False,14,3887,7,,
3888,1656542341,1,0,1,0,active,1,1,False,0,3888,18,,
3890,1656543966,1,0,1,0,active,1,1,False,9,3890,21,,
3891,1656543811,1,0,1,1,active,1,1,False,13,3891,6,,
3892,1656544255,1,1,1,1,active,1,0,False,4,3892,14,,
3893,1656542984,1,0,1,0,active,1,2,False,0,3893,23,,
3894,1656544314,1,0,1,1,active,1,3,False,11,3894,22,,
3895,1656542600,1,0,1,0,active,1,0,False,5,3895,20,,
3896,1656542104,1,0,1,0,active,1,0,False,1,3896,21,,
3897,1656543723,1,0,1,2,active,1,0,False,4,3897,13,,
3898,1656544307,1,0,1,1,active,1,1,False,3,3898,53,,
3899,1656542487,1,0,1,0,active,1,1,False,17,3899,0,,
3900,1656543507,1,0,1,1,active,1,1,False,18,3900,11,,
3901,1656543653,1,0,1,2,active,1,0,False,4,3901,13,,
3902,1656541939,1,0,1,1,active,1,1,False,2,3902,15,,
3903,1656544230,1,0,1,0,active,1,1,False,1,3903,15,,
3904,1656544292,1,9,1,1,active,1,24,False,2,3904,0,,
3905,1656544314,1,0,1,0,active,1,0,False,26,3905,1,,
3906,1656544028,1,0,1,0,active,1,2,False,1,3906,28,,
3907,1656540880,1,0,1,0,active,1,0,False,5,3907,12,,
3909,1656543588,1,0,1,3,active,1,0,False,4,3909,15,,
3910,1656543917,1,0,1,2,active,1,1,False,3,3910,13,,
3911,1656543077,1,0,1,0,active,1,0,False,22,3911,0,,
3913,1656544148,1,0,1,0,active,1,3,False,9,3913,7,,
3914,1656543780,1,0,1,1,active,1,2,False,5,3914,32,,
3916,1656544083,1,0,1,1,active,1,0,False,42,3916,2,,
3917,1656543439,1,0,1,0,active,1,1,False,29,3917,1,,
3920,1656543671,1,0,1,0,active,1,4,False,1,3920,14,,
3921,1656544243,1,0,1,1,active,1,2,False,3,3921,14,,
3922,1656544265,1,0,1,1,active,1,1,False,17,3922,1,,
3923,1656541506,1,0,1,0,active,1,0,False,8,3923,9,,
3924,1656541659,1,0,1,1,active,1,1,False,7,3924,18,,
3926,1656544072,1,0,1,1,active,1,0,False,1,3926,19,,
3927,1656544014,1,0,1,0,active,1,3,False,1,3927,23,,
3928,1656544251,1,0,1,0,active,1,7,False,2,3928,14,,
3929,1656543689,1,0,1,1,active,1,1,False,3,3929,15,,
3930,1656538721,1,0,1,0,active,1,1,False,6,3930,12,,
3931,1656535373,1,0,1,0,active,1,0,False,4,3931,19,,
3932,1656542110,1,0,1,0,active,1,0,False,1,3932,22,,
3933,1656542929,1,0,1,0,active,1,1,False,6,3933,12,,
3934,1656543500,1,0,1,0,active,1,1,False,17,3934,9,,
3935,1656544053,1,1,1,1,active,1,1,False,2,3935,15,,
3936,1656544243,1,0,1,1,active,1,1,False,4,3936,14,,
3937,1656541877,1,0,1,0,active,1,1,False,1,3937,21,,
3938,1656542003,1,0,1,1,active,1,1,False,8,3938,10,,
3939,1656543261,1,0,1,0,active,1,0,False,12,3939,9,,
3940,1656541385,1,0,1,0,active,1,2,False,5,3940,9,,
3941,1656539800,1,0,1,0,active,1,0,False,9,3941,8,,
3942,1656543387,1,0,1,0,active,1,3,False,7,3942,11,,
3944,1656542303,1,0,1,0,active,1,1,False,0,3944,29,,
3945,1656540121,1,0,1,0,active,1,2,False,0,3945,19,,
3946,1656543022,1,0,1,0,active,1,1,False,1,3946,19,,
3947,1656541886,1,0,1,0,active,1,0,False,4,3947,14,,
3948,1656541687,1,0,1,0,active,1,1,False,1,3948,21,,
3949,1656540050,1,0,1,0,active,1,1,False,21,3949,1,,
3950,1656542729,1,0,1,0,active,1,0,False,6,3950,13,,
3951,1656543563,1,0,1,1,active,1,0,False,7,3951,12,,
3952,1656544145,1,0,1,0,active,1,0,False,4,3952,15,,
3953,1656543661,1,0,1,1,active,1,0,False,6,3953,19,,
3955,1656536135,1,0,1,0,active,1,0,False,6,3955,12,,
3956,1656525377,1,0,1,0,active,1,0,False,3,3956,20,,
3957,1656543721,1,0,1,0,active,1,1,False,4,3957,13,,
3958,1656541565,1,0,1,0,active,1,0,False,2,3958,21,,
3959,1656543660,1,0,1,2,active,1,2,False,2,3959,27,,
3960,1656543744,1,0,1,0,active,1,2,False,0,3960,19,,
3961,1656536995,1,0,1,0,active,1,0,False,7,3961,12,,
3963,1656544085,1,0,1,0,active,1,1,False,5,3963,24,,
3964,1656544285,1,0,1,0,active,1,1,False,0,3964,18,,
3965,1656543511,1,0,1,0,active,1,0,False,5,3965,14,,
3966,1656532069,1,0,1,0,active,1,0,False,4,3966,15,,
3967,1656544134,1,29,1,0,active,1,1,False,0,3967,0,,
3968,1656543995,1,0,1,1,active,1,1,False,12,3968,7,,
3969,1656543786,1,0,1,0,active,1,0,False,5,3969,13,,
3970,1656543107,1,0,1,1,active,1,1,False,2,3970,16,,
3972,1656542560,1,0,1,0,active,1,1,False,0,3972,22,,
3973,1656540246,1,0,1,0,active,1,1,False,0,3973,25,,
3975,1656543251,1,0,1,1,active,1,0,False,2,3975,19,,
3976,1656543730,1,0,1,0,active,1,2,False,5,3976,12,,
3977,1656542337,1,0,1,0,active,1,0,False,0,3977,29,,
3978,1656542159,1,0,1,0,active,1,0,False,1,3978,17,,
3980,1656543566,1,0,1,0,active,1,2,False,0,3980,17,,
3981,1656539064,1,0,1,0,active,1,0,False,0,3981,24,,
3982,1656543612,1,0,1,1,active,1,4,False,1,3982,16,,
3983,1656541176,1,0,1,1,active,1,1,False,9,3983,13,,
3984,1656543055,1,0,1,0,active,1,1,False,5,3984,16,,
3985,1656543556,1,0,1,0,active,1,0,False,1,3985,21,,
3986,1656544141,1,0,1,0,active,1,2,False,13,3986,19,,
3987,1656543692,1,0,1,1,active,1,2,False,2,3987,19,,
3988,1656542170,1,0,1,0,active,1,1,False,7,3988,11,,
3989,1656540354,1,0,1,0,active,1,1,False,2,3989,19,,
3994,1656544165,1,0,1,1,active,1,3,False,12,3994,12,,
3995,1656541578,1,0,1,0,active,1,2,False,2,3995,17,,
3996,1656538404,1,0,1,0,active,1,0,False,5,3996,19,,
3997,1656543024,1,0,1,1,active,1,0,False,3,3997,17,,
3998,1656544311,1,0,1,1,active,1,0,False,2,3998,27,,
3999,1656544071,1,0,1,0,active,1,0,False,3,3999,19,,
4000,1656543261,1,0,1,0,active,1,1,False,5,4000,16,,
4001,1656543235,1,0,1,1,active,1,0,False,4,4001,19,,
4002,1656544239,1,0,1,0,active,1,0,False,6,4002,17,,
4004,1656544031,1,0,1,0,active,1,0,False,2,4004,18,,
4005,1656543652,1,0,1,1,active,1,1,False,1,4005,22,,
4006,1656543678,1,0,1,1,active,1,1,False,12,4006,12,,
4007,1656543194,1,0,1,1,active,1,1,False,7,4007,20,,
4008,1656543764,1,0,1,2,active,1,1,False,2,4008,20,,
4009,1656544132,1,0,1,1,active,1,1,False,5,4009,29,,
4010,86400,1,0,1,0,active,1,0,False,0,4010,0,,
4011,1656542981,1,0,1,0,active,1,0,False,2,4011,23,,
4012,1656543933,1,0,1,1,active,1,0,False,2,4012,21,,
4013,1656540355,1,0,1,0,active,1,1,False,2,4013,21,,
4014,1656544130,1,0,1,1,active,1,2,False,1,4014,18,,
4015,1656543914,1,0,1,0,active,1,0,False,15,4015,16,,
4016,1656543291,1,0,1,0,active,1,1,False,0,4016,21,,
4017,1656542658,1,0,1,1,active,1,0,False,2,4017,20,,
4018,1656544145,1,0,1,1,active,1,2,False,4,4018,15,,
4019,1656542824,1,0,1,2,active,1,0,False,5,4019,12,,
4020,1656543912,1,0,1,3,active,1,0,False,8,4020,14,,
4021,1656538472,1,0,1,0,active,1,1,False,2,4021,18,,
4022,86400,0,0,0,0,out_of_service,0,0,False,0,4022,0,,
4023,1656544104,1,0,1,1,active,1,2,False,6,4023,15,,
4024,1656537085,1,0,1,0,active,1,3,False,0,4024,30,,
4025,1656542353,1,0,1,1,active,1,0,False,1,4025,19,,
4027,1656543941,1,0,1,1,active,1,0,False,1,4027,22,,
4028,1656543150,1,0,1,2,active,1,1,False,14,4028,4,,
4029,1656543910,1,0,1,0,active,1,2,False,1,4029,20,,
4031,1656538788,1,0,1,0,active,1,0,False,0,4031,19,,
4032,1656534784,1,0,1,0,active,1,0,False,0,4032,19,,
4034,1656544087,1,0,1,1,active,1,1,False,8,4034,17,,
4035,1656542971,1,0,1,0,active,1,1,False,0,4035,19,,
4036,1656544154,1,0,1,2,active,1,1,False,35,4036,0,,
4037,1656541962,1,0,1,0,active,1,0,False,39,4037,0,,
4038,1656543835,1,0,1,1,active,1,0,False,21,4038,15,,
4040,1656544275,1,0,1,0,active,1,5,False,1,4040,44,,
4041,1656544088,1,0,1,0,active,1,1,False,3,4041,14,,
4044,1656544287,1,5,1,0,active,1,10,False,19,4044,14,,
4045,1656544188,1,0,1,1,active,1,5,False,20,4045,14,,
4047,1656541820,1,0,1,0,active,1,4,False,14,4047,8,,
4048,1656540237,1,0,1,0,active,1,0,False,2,4048,18,,
4050,1656539414,1,0,1,0,active,1,0,False,0,4050,21,,
4051,1656542322,1,0,1,0,active,1,0,False,14,4051,11,,
4052,1656504862,1,0,1,0,active,1,0,False,0,4052,27,,
4053,1656542396,1,0,1,0,active,1,4,False,5,4053,10,,
4054,1656542087,1,0,1,0,active,1,3,False,0,4054,16,,
4055,1656538851,1,0,1,0,active,1,0,False,0,4055,27,,
4056,1656536154,1,0,1,0,active,1,0,False,0,4056,24,,
4057,1656544099,1,0,1,0,active,1,0,False,2,4057,21,,
4058,1656543799,1,0,1,0,active,1,3,False,0,4058,38,,
4059,1656541901,1,0,1,0,active,1,1,False,4,4059,26,,
4060,1656543096,1,0,1,1,active,1,3,False,4,4060,16,,
4061,1656544139,1,0,1,0,active,1,0,False,0,4061,24,,
4062,1656542798,1,0,1,0,active,1,0,False,19,4062,4,,
4063,1656543390,1,0,1,0,active,1,1,False,0,4063,23,,
4064,1656529752,1,0,1,0,active,1,1,False,0,4064,22,,
4065,1656543399,1,0,1,0,active,1,1,False,1,4065,33,,
4066,1656521793,1,0,1,0,active,1,1,False,0,4066,22,,
4067,1656544262,1,0,1,0,active,1,0,False,8,4067,15,,
4068,1656539187,1,0,1,0,active,1,1,False,0,4068,28,,
4069,1656543780,1,0,1,0,active,1,0,False,5,4069,19,,
4070,1656544300,1,0,1,0,active,1,0,False,0,4070,24,,
4071,1656544316,1,0,1,3,active,1,0,False,3,4071,17,,
4073,1656543729,1,0,1,0,active,1,3,False,0,4073,32,,
4074,1656542867,1,0,1,2,active,1,0,False,4,4074,19,,
4075,1656544249,1,0,1,4,active,1,7,False,7,4075,21,,
4076,1656543578,1,0,1,0,active,1,1,False,6,4076,22,,
4078,1656544234,1,0,1,2,active,1,0,False,5,4078,26,,
4080,1656543936,1,0,1,0,active,1,0,False,18,4080,3,,
4081,1656540904,1,0,1,1,active,1,0,False,13,4081,8,,
4082,1656540404,1,0,1,0,active,1,1,False,7,4082,22,,
4083,1656543754,1,0,1,0,active,1,1,False,0,4083,19,,
4084,1656538814,1,0,1,0,active,1,0,False,1,4084,20,,
4085,1656542302,1,0,1,0,active,1,1,False,0,4085,23,,
4086,1656541412,1,0,1,0,active,1,0,False,19,4086,2,,
4087,1656542704,1,0,1,1,active,1,1,False,2,4087,19,,
4088,1656544072,1,0,1,0,active,1,3,False,0,4088,14,,
4090,1656543809,1,0,1,0,active,1,2,False,0,4090,18,,
4091,1656544067,1,0,1,2,active,1,3,False,16,4091,2,,
4092,1656543601,1,0,1,1,active,1,1,False,14,4092,4,,
4094,1656543050,1,0,1,0,active,1,3,False,0,4094,18,,
4095,86400,0,0,0,0,out_of_service,0,0,False,0,4095,0,,
4096,1656543903,1,0,1,1,active,1,1,False,4,4096,24,,
4098,1656543534,1,0,1,1,active,1,0,False,1,4098,19,,
4099,1656543603,1,0,1,1,active,1,0,False,18,4099,3,,
4101,1656543832,1,0,1,1,active,1,3,False,13,4101,3,,
4102,1656544101,1,0,1,0,active,1,1,False,3,4102,18,,
4103,1656540328,1,0,1,1,active,1,0,False,1,4103,16,,
4104,1656539703,1,0,1,1,active,1,0,False,2,4104,18,,
4105,1656536240,1,0,1,0,active,1,0,False,0,4105,21,,
4106,1656536822,1,0,1,0,active,1,0,False,1,4106,18,,
4107,1656542765,1,0,1,0,active,1,2,False,0,4107,22,,
4108,1656543058,1,0,1,0,active,1,1,False,6,4108,12,,
4109,1656537455,1,0,1,0,active,1,0,False,0,4109,21,,
4110,1656543882,1,0,1,0,active,1,2,False,18,4110,9,,
4111,1656544225,1,0,1,0,active,1,3,False,11,4111,32,,
4112,1656544256,1,0,1,8,active,1,1,False,11,4112,6,,
4113,1656543662,1,0,1,0,active,1,1,False,9,4113,12,,
4114,1656544274,1,0,1,1,active,1,3,False,7,4114,15,,
4115,1656538208,1,0,1,0,active,1,1,False,7,4115,17,,
4116,1656540294,1,0,1,0,active,1,0,False,13,4116,5,,
4117,1656543743,1,0,1,2,active,1,1,False,26,4117,0,,
4118,1656544098,1,0,1,0,active,1,3,False,10,4118,29,,
4120,1656544263,1,0,1,0,active,1,3,False,1,4120,38,,
4121,1656544319,1,0,1,0,active,1,8,False,0,4121,45,,
4122,1656544318,1,0,1,1,active,1,9,False,3,4122,41,,
4123,1656544190,1,0,1,0,active,1,2,False,3,4123,34,,
4124,1656544187,1,0,1,1,active,1,5,False,27,4124,14,,
4125,1656543944,1,0,1,1,active,1,2,False,10,4125,25,,
4126,1656544136,1,0,1,2,active,1,1,False,12,4126,5,,
4127,1656541787,1,0,1,1,active,1,0,False,1,4127,18,,
4128,1656539908,1,0,1,0,active,1,0,False,0,4128,24,,
4129,1656541152,1,0,1,0,active,1,0,False,0,4129,19,,
4130,1656542404,1,0,1,0,active,1,3,False,5,4130,14,,
4131,1656542131,1,0,1,0,active,1,1,False,11,4131,6,,
4132,1656540610,1,0,1,1,active,1,0,False,3,4132,16,,
4133,1656540071,1,0,1,1,active,1,1,False,3,4133,16,,
4134,1656544204,1,0,1,0,active,1,1,False,2,4134,21,,
4135,1656534324,1,0,1,0,active,1,2,False,1,4135,20,,
4136,1656544250,1,0,1,0,active,1,0,False,3,4136,18,,
4137,1656542578,1,0,1,0,active,1,3,False,0,4137,24,,
4138,1656544091,1,0,1,1,active,1,1,False,6,4138,12,,
4139,1656537923,1,0,1,0,active,1,1,False,0,4139,18,,
4140,1656543689,1,0,1,0,active,1,1,False,1,4140,22,,
4141,1656488373,1,0,1,0,active,1,0,False,3,4141,16,,
4142,1656488375,1,0,1,0,active,1,0,False,4,4142,15,,
4143,1656533524,1,0,1,0,active,1,0,False,10,4143,11,,
4144,1656543525,1,0,1,1,active,1,0,False,1,4144,20,,
4146,1656538500,1,0,1,0,active,1,0,False,2,4146,28,,
4147,1656539464,1,0,1,0,active,1,1,False,0,4147,17,,
4148,1656530084,1,0,1,0,active,1,0,False,2,4148,13,,
4149,1656540648,1,0,1,0,active,1,0,False,0,4149,20,,
4151,1656544168,1,0,1,2,active,1,0,False,2,4151,19,,
4152,1656531366,1,0,1,0,active,1,1,False,0,4152,20,,
4153,1656544305,1,0,1,0,active,1,0,False,0,4153,26,,
4154,1656511351,1,0,1,0,active,1,0,False,11,4154,8,,
4155,1656542379,1,0,1,0,active,1,0,False,0,4155,19,,
4156,1656543803,1,0,1,1,active,1,3,False,4,4156,12,,
4157,1656543251,1,0,1,0,active,1,0,False,0,4157,19,,
4158,1656533379,1,0,1,0,active,1,0,False,1,4158,18,,
4159,1656542568,1,0,1,2,active,1,3,False,3,4159,13,,
4160,1656542046,1,0,1,0,active,1,0,False,15,4160,4,,
4161,1656533377,1,0,1,0,active,1,1,False,20,4161,14,,
4162,1656537630,1,0,1,0,active,1,0,False,0,4162,19,,
4163,1656538726,1,0,1,0,active,1,0,False,14,4163,4,,
4164,1656542871,1,0,1,2,active,1,1,False,5,4164,14,,
4165,1656544209,1,0,1,0,active,1,0,False,15,4165,4,,
4166,1656543945,1,0,1,0,active,1,2,False,9,4166,16,,
4167,1656539962,1,0,1,0,active,1,0,False,0,4167,19,,
4168,1656540180,1,0,1,1,active,1,0,False,2,4168,17,,
4169,1656538095,1,0,1,0,active,1,1,False,0,4169,20,,
4170,1656541335,1,0,1,0,active,1,0,False,11,4170,8,,
4171,1656541684,1,0,1,0,active,1,3,False,0,4171,18,,
4172,1656543016,1,0,1,1,active,1,0,False,9,4172,10,,
4173,1656533346,1,0,1,0,active,1,0,False,0,4173,21,,
4174,1656544182,1,0,1,0,active,1,2,False,0,4174,19,,
4175,1656535862,1,0,1,0,active,1,0,False,17,4175,3,,
4176,1656543366,1,0,1,1,active,1,1,False,3,4176,20,,
4177,1656543761,1,0,1,0,active,1,0,False,0,4177,20,,
4179,1656542735,1,0,1,0,active,1,0,False,10,4179,12,,
4180,86400,0,0,0,0,out_of_service,0,0,False,0,4180,0,,
4181,1656542080,1,0,1,0,active,1,0,False,1,4181,19,,
4182,1656542914,1,0,1,0,active,1,0,False,1,4182,18,,
4183,1656544109,1,0,1,1,active,1,2,False,5,4183,12,,
4184,1656537784,1,0,1,0,active,1,1,False,2,4184,24,,
4185,1656542560,1,0,1,0,active,1,2,False,0,4185,17,,
4186,1656535862,1,0,1,0,active,1,1,False,2,4186,24,,
4188,1656541794,1,0,1,0,active,1,0,False,1,4188,30,,
4189,1656543826,1,0,1,3,active,1,6,False,3,4189,3,,
4190,1656539963,1,0,1,0,active,1,2,False,1,4190,16,,
4191,1656544173,1,1,1,0,active,1,1,False,0,4191,18,,
4192,1656543039,1,0,1,0,active,1,0,False,1,4192,18,,
4193,1656543829,1,0,1,0,active,1,2,False,0,4193,18,,
4194,1656543394,1,0,1,2,active,1,2,False,9,4194,18,,
4195,1656542269,1,0,1,0,active,1,1,False,24,4195,5,,
4198,1656542087,1,0,1,0,active,1,2,False,0,4198,19,,
4199,1656541155,1,0,1,0,active,1,1,False,8,4199,12,,
4200,1656543916,1,0,1,1,active,1,0,False,4,4200,23,,
4201,1656544023,1,0,1,0,active,1,2,False,18,4201,0,,
4202,1656512705,1,0,1,0,active,1,2,False,1,4202,16,,
4203,1656542075,1,0,1,0,active,1,1,False,0,4203,20,,
4204,1656540037,1,0,1,0,active,1,0,False,0,4204,20,,
4205,1656544320,1,0,1,1,active,1,3,False,5,4205,11,,
4206,1656543970,1,0,1,1,active,1,0,False,12,4206,15,,
4207,1656544211,1,0,1,0,active,1,5,False,0,4207,13,,
4208,1656543805,1,0,1,0,active,1,1,False,1,4208,17,,
4209,1656538892,1,0,1,0,active,1,2,False,0,4209,16,,
4210,1656542302,1,0,1,0,active,1,4,False,1,4210,19,,
4211,1656542269,1,0,1,0,active,1,0,False,0,4211,19,,
4212,1656542465,1,0,1,0,active,1,4,False,2,4212,13,,
4213,1656541517,1,0,1,0,active,1,1,False,0,4213,18,,
4214,1656544298,1,0,1,0,active,1,5,False,3,4214,35,,
4215,1656544253,1,0,1,0,active,1,0,False,22,4215,6,,
4216,1656544281,1,0,1,0,active,1,5,False,45,4216,4,,
4218,1656543828,1,0,1,0,active,1,0,False,54,4218,1,,
4219,1656544299,1,0,1,0,active,1,5,False,0,4219,27,,
4220,1656544149,1,0,1,0,active,1,1,False,3,4220,23,,
4222,1656543498,1,0,1,0,active,1,0,False,5,4222,20,,
4224,1656544118,1,0,1,0,active,1,0,False,1,4224,28,,
4225,1656544281,1,0,1,0,active,1,1,False,17,4225,15,,
4227,1656538883,1,0,1,0,active,1,0,False,0,4227,19,,
4228,1656542439,1,0,1,0,active,1,3,False,0,4228,16,,
4229,1656544230,1,0,1,0,active,1,1,False,0,4229,23,,
4230,1656543468,1,0,1,0,active,1,0,False,3,4230,15,,
4232,1656544114,1,0,1,0,active,1,7,False,0,4232,36,,
4233,1656544295,1,0,1,0,active,1,9,False,1,4233,29,,
4235,1656544299,1,0,1,0,active,1,2,False,14,4235,39,,
4236,1656544315,1,0,1,0,active,1,7,False,23,4236,29,,
4238,1656544247,1,0,1,0,active,1,2,False,16,4238,61,,
4239,1656544289,1,0,1,0,active,1,2,False,4,4239,31,,
4240,1656544214,1,0,1,0,active,1,9,False,0,4240,22,,
4244,1656543817,1,0,1,0,active,1,3,False,1,4244,34,,
4245,1656532979,1,0,1,0,active,1,0,False,13,4245,10,,
4247,1656543938,1,0,1,0,active,1,0,False,1,4247,20,,
4248,1656544264,1,0,1,1,active,1,1,False,12,4248,49,,
4249,1656544140,1,0,1,0,active,1,1,False,18,4249,4,,
4250,1656544188,1,0,1,0,active,1,0,False,9,4250,10,,
4251,1656543902,1,0,1,1,active,1,0,False,3,4251,17,,
4252,1656544287,1,0,1,1,active,1,2,False,6,4252,12,,
4254,1656543990,1,0,1,0,active,1,1,False,9,4254,15,,
4255,86400,0,0,0,0,out_of_service,0,0,False,0,4255,0,,
4256,1656544035,1,0,1,1,active,1,0,False,1,4256,22,,
4257,1656543467,1,0,1,1,active,1,1,False,17,4257,3,,
4258,1656542055,1,0,1,0,active,1,0,False,9,4258,14,,
4259,1656537868,1,0,1,0,active,1,0,False,2,4259,23,,
4260,1656541800,1,0,1,0,active,1,0,False,1,4260,22,,
4261,1656544086,1,0,1,0,active,1,1,False,6,4261,18,,
4262,1656543606,1,0,1,0,active,1,2,False,3,4262,18,,
4263,1656542932,1,0,1,0,active,1,0,False,0,4263,23,,
4264,1656543855,1,0,1,1,active,1,1,False,8,4264,22,,
4265,1656541693,1,0,1,1,active,1,0,False,1,4265,18,,
4266,1656544099,1,0,1,0,active,1,0,False,2,4266,21,,
4267,1656544195,1,0,1,0,active,1,1,False,7,4267,11,,
4268,1656543290,1,0,1,0,active,1,1,False,23,4268,3,,
4269,1656543727,1,0,1,1,active,1,0,False,13,4269,14,,
4270,1656544309,1,0,1,1,active,1,0,False,21,4270,6,,
4271,1656543699,1,0,1,0,active,1,0,False,15,4271,6,,
4272,1656544265,1,0,1,2,active,1,2,False,7,4272,18,,
4273,86400,0,0,0,0,out_of_service,0,0,False,0,4273,0,,
4274,1656540780,1,0,1,0,active,1,0,False,1,4274,21,,
4275,1656537213,1,0,1,0,active,1,0,False,4,4275,17,,
4276,1656543037,1,0,1,0,active,1,0,False,4,4276,15,,
4277,1656542563,1,0,1,0,active,1,1,False,15,4277,5,,
4278,1656544263,1,0,1,0,active,1,1,False,1,4278,43,,
4279,1656544156,1,0,1,0,active,1,2,False,14,4279,25,,
4280,1656543523,1,0,1,0,active,1,1,False,44,4280,0,,
4281,1656544320,1,0,1,0,active,1,4,False,20,4281,7,,
4282,1656544274,1,0,1,0,active,1,3,False,36,4282,0,,
4283,1656544235,1,0,1,13,active,1,1,False,23,4283,3,,
4284,1656540781,1,0,1,2,active,1,0,False,3,4284,22,,
4285,1656544301,1,0,1,0,active,1,2,False,8,4285,13,,
4286,1656542131,1,0,1,0,active,1,0,False,14,4286,4,,
4287,1656543620,1,0,1,0,active,1,0,False,1,4287,20,,
4288,1656544204,1,0,1,1,active,1,0,False,1,4288,20,,
4289,1656543875,1,0,1,1,active,1,0,False,1,4289,26,,
4290,1656544213,1,0,1,0,active,1,1,False,19,4290,9,,
4291,1656525909,1,0,1,0,active,1,1,False,19,4291,3,,
4292,1656543668,1,0,1,0,active,1,1,False,7,4292,15,,
4293,1656543257,1,0,1,0,active,1,1,False,2,4293,16,,
4294,1656541150,1,0,1,2,active,1,0,False,3,4294,18,,
4295,1656542878,1,0,1,0,active,1,1,False,5,4295,19,,
4296,1656541967,1,0,1,0,active,1,0,False,17,4296,4,,
4297,1656544255,1,0,1,0,active,1,3,False,27,4297,1,,
4298,1656544297,1,0,1,1,active,1,2,False,7,4298,17,,
4300,1656544221,1,0,1,0,active,1,5,False,38,4300,0,,
4301,1656544145,1,0,1,0,active,1,2,False,18,4301,13,,
4302,1656544067,1,0,1,1,active,1,1,False,10,4302,11,,
4303,1656544294,1,0,1,0,active,1,1,False,17,4303,14,,
4304,1656543019,1,0,1,0,active,1,2,False,9,4304,19,,
4305,1656542737,1,0,1,0,active,1,0,False,5,4305,14,,
4306,1656544124,1,0,1,1,active,1,1,False,13,4306,14,,
4308,1656526592,1,0,1,0,active,1,0,False,28,4308,2,,
4309,1656543690,1,0,1,0,active,1,1,False,10,4309,11,,
4310,1656543045,1,0,1,1,active,1,1,False,5,4310,13,,
4311,1656544250,1,0,1,0,active,1,0,False,10,4311,8,,
4312,1656543819,1,0,1,3,active,1,0,False,16,4312,17,,
4313,1656541557,1,0,1,0,active,1,1,False,0,4313,18,,
4314,1656544214,1,0,1,0,active,1,0,False,1,4314,20,,
4315,1656542571,1,0,1,0,active,1,1,False,6,4315,14,,
