station_id,is_installed,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,legacy_id,last_reported,num_docks_available,num_bikes_available,num_bikes_disabled,is_returning,station_status,is_renting,eightd_active_station_services,valet
3811,1,0,False,2,3811,1656537460,0,18,1,1,active,1,,
3812,1,0,False,0,3812,1656538358,28,28,5,1,active,1,,
3813,1,1,False,0,3813,1656538359,26,21,1,1,active,1,,
3814,1,0,False,0,3814,1656538311,29,3,0,1,active,1,,
3815,1,0,False,0,3815,1656538265,27,13,1,1,active,1,,
3816,1,0,False,0,3816,1656512860,0,24,0,1,active,1,,
3817,1,0,False,0,3817,1656537828,2,16,0,1,active,1,,
3818,1,0,False,0,3818,1656538307,21,19,0,1,active,1,,
3819,1,0,False,0,3819,1656536808,3,16,1,1,active,1,,
3820,1,0,False,0,3820,1656538139,18,1,0,1,active,1,,
3821,1,0,False,0,3821,1656537511,11,14,0,1,active,1,,
3822,1,0,False,0,3822,1656532638,7,13,0,1,active,1,,
3823,1,0,False,1,3823,1656537828,3,27,0,1,active,1,,
3824,1,0,False,0,3824,1656535756,14,5,2,1,active,1,,
3825,1,0,False,2,3825,1656537320,26,3,0,1,active,1,,
3826,1,0,False,0,3826,1656536956,13,5,0,1,active,1,,
3827,1,0,False,1,3827,1656538349,18,1,1,1,active,1,,
3828,1,0,False,0,3828,1656538081,21,1,0,1,active,1,,
3829,1,0,False,0,3829,1656533645,15,8,0,1,active,1,,
3830,1,0,False,1,3830,1656538134,14,8,0,1,active,1,,
3831,1,0,False,0,3831,1656538121,33,2,0,1,active,1,,
3832,1,0,False,0,3832,1656534557,8,13,0,1,active,1,,
3833,1,0,False,0,3833,1656536709,15,2,1,1,active,1,,
3834,1,0,False,0,3834,1656537627,16,3,0,1,active,1,,
3835,0,0,False,0,3835,86400,0,0,0,0,out_of_service,0,,
3836,1,0,False,0,3836,1656529232,28,0,1,1,active,1,,
3837,1,0,False,0,3837,1656538250,27,2,0,1,active,1,,
3838,1,0,False,0,3838,1656536898,24,0,1,1,active,1,,
3839,1,0,False,0,3839,1656532038,28,1,0,1,active,1,,
3840,1,0,False,0,3840,1656537374,23,0,1,1,active,1,,
3841,1,0,False,0,3841,1656537814,15,9,1,1,active,1,,
3842,1,0,False,0,3842,1656537889,26,1,2,1,active,1,,
3843,1,0,False,0,3843,1656538231,18,5,0,1,active,1,,
3844,1,0,False,2,3844,1656537919,6,18,0,1,active,1,,
3845,1,0,False,1,3845,1656538249,12,9,0,1,active,1,,
3846,1,0,False,0,3846,1656538108,23,2,0,1,active,1,,
3847,1,0,False,0,3847,1656534608,22,2,1,1,active,1,,
3848,1,0,False,1,3848,1656538345,16,16,0,1,active,1,,
3849,1,0,False,0,3849,1656536808,3,13,1,1,active,1,,
3850,1,0,False,0,3850,1656538295,3,22,0,1,active,1,,
3851,1,0,False,9,3851,1656537585,4,16,0,1,active,1,,
3852,1,0,False,0,3852,1656538325,6,9,1,1,active,1,,
3853,1,0,False,0,3853,1656537149,5,15,0,1,active,1,,
3854,1,0,False,0,3854,1656537993,3,21,1,1,active,1,,
3855,1,0,False,1,3855,1656536926,2,20,0,1,active,1,,
3856,1,0,False,0,3856,1656538213,8,13,3,1,active,1,,
3857,1,0,False,3,3857,1656538360,3,16,0,1,active,1,,
3858,1,0,False,0,3858,1656537481,2,17,1,1,active,1,,
3860,1,0,False,0,3860,1656538273,18,7,1,1,active,1,,
3861,1,0,False,0,3861,1656535139,19,0,1,1,active,1,,
3862,1,0,False,0,3862,1656538285,18,0,0,1,active,1,,
3863,1,0,False,0,3863,1656538281,18,0,0,1,active,1,,
3864,1,0,False,0,3864,1656538191,22,8,0,1,active,1,,
3865,1,0,False,1,3865,1656537883,14,7,3,1,active,1,,
3866,1,0,False,0,3866,1656533070,28,4,0,1,active,1,,
3867,1,0,False,1,3867,1656532750,25,4,0,1,active,1,,
3868,1,0,False,0,3868,1656538113,19,0,0,1,active,1,,
3869,1,0,False,0,3869,1656537506,23,0,1,1,active,1,,
3870,1,0,False,3,3870,1656537987,8,12,0,1,active,1,,
3871,1,0,False,1,3871,1656537388,26,2,1,1,active,1,,
3872,1,0,False,0,3872,1656514164,19,0,0,1,active,1,,
3873,1,0,False,2,3873,1656538102,2,15,0,1,active,1,,
3874,1,0,False,1,3874,1656537014,15,1,0,1,active,1,,
3875,1,0,False,0,3875,1656533644,10,5,0,1,active,1,,
3876,1,0,False,2,3876,1656537984,12,10,0,1,active,1,,
3877,1,0,False,2,3877,1656537537,21,3,1,1,active,1,,
3878,1,0,False,0,3878,1656536180,13,6,0,1,active,1,,
3879,1,0,False,0,3879,1656538098,24,1,0,1,active,1,,
3880,1,0,False,1,3880,1656534134,25,1,1,1,active,1,,
3881,1,0,False,0,3881,1656538330,19,18,2,1,active,1,,
3882,1,0,False,1,3882,1656537920,6,8,1,1,active,1,,
3883,1,0,False,0,3883,1656536776,18,0,1,1,active,1,,
3884,1,0,False,0,3884,1656537900,22,1,0,1,active,1,,
3885,1,0,False,0,3885,1656535462,19,0,0,1,active,1,,
3886,1,0,False,1,3886,1656537353,19,1,0,1,active,1,,
3887,1,0,False,0,3887,1656537514,6,15,0,1,active,1,,
3888,1,0,False,2,3888,1656536223,15,3,1,1,active,1,,
3890,1,8,False,0,3890,1656538125,17,3,3,1,active,1,,
3891,1,0,False,1,3891,1656538258,6,14,0,1,active,1,,
3892,1,1,False,1,3892,1656538312,12,6,0,1,active,1,,
3893,1,0,False,1,3893,1656537806,21,2,2,1,active,1,,
3894,1,0,False,0,3894,1656538351,32,2,2,1,active,1,,
3895,1,0,False,0,3895,1656535348,21,4,0,1,active,1,,
3896,1,0,False,0,3896,1656537440,22,0,0,1,active,1,,
3897,1,0,False,2,3897,1656538066,15,2,0,1,active,1,,
3898,1,0,False,0,3898,1656538178,49,7,1,1,active,1,,
3899,1,0,False,0,3899,1656537037,0,17,1,1,active,1,,
3900,1,0,False,0,3900,1656538341,8,21,1,1,active,1,,
3901,1,0,False,1,3901,1656534158,12,5,0,1,active,1,,
3902,1,0,False,0,3902,1656533658,18,0,1,1,active,1,,
3903,1,0,False,0,3903,1656536483,12,2,2,1,active,1,,
3904,1,9,False,1,3904,1656538061,0,1,25,1,active,1,,
3905,1,0,False,0,3905,1656538169,3,22,2,1,active,1,,
3906,1,0,False,0,3906,1656538204,20,3,7,1,active,1,,
3907,1,0,False,0,3907,1656538211,13,4,0,1,active,1,,
3909,1,0,False,2,3909,1656538355,18,2,0,1,active,1,,
3910,1,0,False,1,3910,1656535783,15,2,0,1,active,1,,
3911,1,0,False,0,3911,1656536030,0,22,0,1,active,1,,
3913,1,0,False,0,3913,1656537912,4,15,0,1,active,1,,
3914,1,0,False,0,3914,1656538003,36,2,1,1,active,1,,
3916,1,0,False,1,3916,1656538150,6,39,0,1,active,1,,
3917,1,0,False,0,3917,1656537304,2,28,1,1,active,1,,
3920,1,0,False,1,3920,1656538271,15,1,3,1,active,1,,
3921,1,0,False,0,3921,1656538313,16,2,1,1,active,1,,
3922,1,0,False,1,3922,1656537539,0,18,1,1,active,1,,
3923,1,0,False,1,3923,1656538266,8,9,0,1,active,1,,
3924,1,0,False,0,3924,1656538279,20,5,1,1,active,1,,
3926,1,0,False,1,3926,1656538311,16,4,0,1,active,1,,
3927,1,0,False,0,3927,1656538100,23,1,3,1,active,1,,
3928,1,0,False,0,3928,1656535199,15,0,8,1,active,1,,
3929,1,0,False,0,3929,1656537283,15,3,1,1,active,1,,
3930,1,0,False,0,3930,1656538259,11,7,1,1,active,1,,
3931,1,0,False,0,3931,1656535373,19,4,0,1,active,1,,
3932,1,0,False,0,3932,1656536980,23,0,0,1,active,1,,
3933,1,0,False,0,3933,1656536157,10,8,1,1,active,1,,
3934,1,0,False,0,3934,1656538102,11,15,1,1,active,1,,
3935,1,1,False,0,3935,1656538122,16,1,1,1,active,1,,
3936,1,0,False,0,3936,1656538365,17,2,0,1,active,1,,
3937,1,0,False,0,3937,1656537145,22,0,1,1,active,1,,
3938,1,0,False,0,3938,1656524990,11,7,1,1,active,1,,
3939,1,0,False,1,3939,1656533884,8,13,0,1,active,1,,
3940,1,0,False,0,3940,1656512705,10,5,1,1,active,1,,
3941,1,0,False,0,3941,1656537455,6,11,0,1,active,1,,
3942,1,0,False,1,3942,1656538240,13,5,3,1,active,1,,
3944,1,0,False,1,3944,1656536460,27,2,1,1,active,1,,
3945,1,0,False,2,3945,1656536610,17,2,2,1,active,1,,
3946,1,0,False,0,3946,1656536219,17,3,1,1,active,1,,
3947,1,0,False,0,3947,1656530079,15,3,0,1,active,1,,
3948,1,0,False,0,3948,1656537023,20,2,1,1,active,1,,
3949,1,0,False,1,3949,1656537516,1,21,1,1,active,1,,
3950,1,0,False,0,3950,1656538101,12,6,1,1,active,1,,
3951,1,0,False,1,3951,1656537969,13,6,0,1,active,1,,
3952,1,0,False,1,3952,1656538371,15,4,0,1,active,1,,
3953,1,0,False,0,3953,1656538349,19,5,1,1,active,1,,
3955,1,0,False,0,3955,1656536135,12,6,0,1,active,1,,
3956,1,0,False,0,3956,1656525377,20,3,0,1,active,1,,
3957,1,0,False,0,3957,1656530343,14,4,1,1,active,1,,
3958,1,0,False,0,3958,1656538112,20,3,0,1,active,1,,
3959,1,0,False,0,3959,1656537207,29,0,2,1,active,1,,
3960,1,0,False,1,3960,1656537726,18,3,0,1,active,1,,
3961,1,0,False,0,3961,1656536995,12,7,0,1,active,1,,
3963,1,0,False,0,3963,1656537910,25,4,1,1,active,1,,
3964,1,0,False,0,3964,1656537888,18,2,0,1,active,1,,
3965,1,0,False,0,3965,1656531532,13,6,0,1,active,1,,
3966,1,0,False,0,3966,1656532069,15,4,0,1,active,1,,
3967,1,29,False,0,3967,1656538316,0,0,1,1,active,1,,
3968,1,0,False,0,3968,1656531880,9,10,1,1,active,1,,
3969,1,0,False,0,3969,1656534638,14,4,0,1,active,1,,
3970,1,0,False,0,3970,1656534214,18,0,1,1,active,1,,
3972,1,0,False,0,3972,1656537909,21,1,1,1,active,1,,
3973,1,0,False,0,3973,1656530577,25,0,1,1,active,1,,
3975,1,0,False,0,3975,1656535192,19,2,0,1,active,1,,
3976,1,0,False,0,3976,1656532735,11,6,2,1,active,1,,
3977,1,0,False,0,3977,1656536054,29,0,0,1,active,1,,
3978,1,0,False,0,3978,1656532305,17,0,1,1,active,1,,
3980,1,0,False,0,3980,1656538230,18,1,1,1,active,1,,
3981,1,0,False,0,3981,1656535438,24,0,0,1,active,1,,
3982,1,0,False,2,3982,1656537457,15,3,3,1,active,1,,
3983,1,0,False,1,3983,1656538244,13,9,1,1,active,1,,
3984,1,0,False,1,3984,1656535850,19,2,1,1,active,1,,
3985,1,0,False,0,3985,1656534489,20,2,0,1,active,1,,
3986,1,0,False,0,3986,1656537468,16,16,2,1,active,1,,
3987,1,0,False,1,3987,1656537572,18,3,2,1,active,1,,
3988,1,0,False,0,3988,1656529139,12,7,0,1,active,1,,
3989,1,0,False,2,3989,1656538223,16,5,1,1,active,1,,
3994,1,0,False,1,3994,1656538242,10,14,3,1,active,1,,
3995,1,0,False,0,3995,1656537832,19,0,2,1,active,1,,
3996,1,0,False,0,3996,1656538338,20,4,0,1,active,1,,
3997,1,0,False,0,3997,1656538002,18,2,0,1,active,1,,
3998,1,0,False,0,3998,1656533381,29,0,0,1,active,1,,
3999,1,0,False,0,3999,1656537831,13,7,2,1,active,1,,
4000,1,0,False,0,4000,1656538271,16,5,1,1,active,1,,
4001,1,0,False,0,4001,1656537607,18,1,4,1,active,1,,
4002,1,0,False,0,4002,1656537075,21,3,0,1,active,1,,
4004,1,0,False,0,4004,1656534933,20,0,0,1,active,1,,
4005,1,0,False,1,4005,1656538369,22,1,1,1,active,1,,
4006,1,0,False,0,4006,1656537945,12,12,1,1,active,1,,
4007,1,0,False,1,4007,1656538154,26,3,1,1,active,1,,
4008,1,0,False,0,4008,1656535631,21,1,1,1,active,1,,
4009,1,0,False,2,4009,1656537990,29,6,0,1,active,1,,
4010,1,0,False,0,4010,86400,0,0,0,1,active,1,,
4011,1,0,False,1,4011,1656538005,20,5,0,1,active,1,,
4012,1,0,False,0,4012,1656536358,18,4,1,1,active,1,,
4013,1,0,False,0,4013,1656531462,22,1,1,1,active,1,,
4014,1,0,False,0,4014,1656537539,16,4,1,1,active,1,,
4015,1,0,False,0,4015,1656537939,15,16,0,1,active,1,,
4016,1,0,False,0,4016,1656537566,20,1,1,1,active,1,,
4017,1,0,False,0,4017,1656537263,21,1,0,1,active,1,,
4018,1,0,False,0,4018,1656536932,16,4,1,1,active,1,,
4019,1,0,False,0,4019,1656537080,13,4,0,1,active,1,,
4020,1,0,False,1,4020,1656538368,19,3,0,1,active,1,,
4021,1,0,False,0,4021,1656537094,17,3,1,1,active,1,,
4022,0,0,False,0,4022,86400,0,0,0,0,out_of_service,0,,
4023,1,0,False,0,4023,1656537578,19,0,4,1,active,1,,
4024,1,0,False,0,4024,1656537085,30,0,3,1,active,1,,
4025,1,0,False,1,4025,1656537788,19,1,0,1,active,1,,
4027,1,0,False,0,4027,1656532461,22,1,0,1,active,1,,
4028,1,0,False,2,4028,1656535222,4,14,1,1,active,1,,
4029,1,0,False,0,4029,1656536832,21,2,0,1,active,1,,
4031,1,0,False,1,4031,1656537919,18,1,0,1,active,1,,
4032,1,0,False,0,4032,1656534784,19,0,0,1,active,1,,
4034,1,0,False,0,4034,1656536528,18,6,2,1,active,1,,
4035,1,0,False,0,4035,1656531548,19,0,1,1,active,1,,
4036,1,0,False,1,4036,1656537677,2,34,0,1,active,1,,
4037,1,0,False,0,4037,1656538229,5,34,0,1,active,1,,
4038,1,0,False,1,4038,1656537628,16,20,0,1,active,1,,
4040,1,0,False,0,4040,1656538285,37,8,5,1,active,1,,
4041,1,0,False,0,4041,1656536945,15,2,1,1,active,1,,
4044,1,5,False,1,4044,1656538360,12,22,9,1,active,1,,
4045,1,0,False,0,4045,1656538352,34,2,3,1,active,1,,
4047,1,0,False,0,4047,1656536640,23,2,2,1,active,1,,
4048,1,0,False,0,4048,1656537733,19,1,0,1,active,1,,
4050,1,0,False,1,4050,1656536988,20,1,0,1,active,1,,
4051,1,0,False,0,4051,1656535611,8,17,0,1,active,1,,
4052,1,0,False,0,4052,1656504862,27,0,0,1,active,1,,
4053,1,0,False,0,4053,1656529103,11,5,3,1,active,1,,
4054,1,0,False,0,4054,1656536417,16,1,2,1,active,1,,
4055,1,0,False,0,4055,1656537663,25,2,0,1,active,1,,
4056,1,0,False,0,4056,1656536154,24,0,0,1,active,1,,
4057,1,0,False,0,4057,1656537615,22,1,0,1,active,1,,
4058,1,30,False,0,4058,1656538369,0,24,3,1,active,1,[{'id': '821b19c1-ab13-4482-9580-770288a377a7'}],"{'off_dock_capacity': 100, 'active': False, 'dock_blocked_count': 30, 'valet_revision': 32215, 'region': 'BKN', 'station_id': '821b19c1-ab13-4482-9580-770288a377a7', 'off_dock_count': 24}"
4059,1,0,False,1,4059,1656538304,18,12,1,1,active,1,,
4060,1,0,False,2,4060,1656537080,15,5,3,1,active,1,,
4061,1,0,False,3,4061,1656537598,20,4,0,1,active,1,,
4062,1,0,False,1,4062,1656538200,3,20,0,1,active,1,,
4063,1,0,False,0,4063,1656535663,23,0,1,1,active,1,,
4064,1,0,False,0,4064,1656529752,22,0,1,1,active,1,,
4065,1,0,False,2,4065,1656537612,31,3,1,1,active,1,,
4066,1,0,False,0,4066,1656521793,22,0,1,1,active,1,,
4067,1,0,False,0,4067,1656536068,12,11,0,1,active,1,,
4068,1,0,False,0,4068,1656537539,28,0,1,1,active,1,,
4069,1,0,False,0,4069,1656537865,17,7,0,1,active,1,,
4070,1,0,False,0,4070,1656537869,24,0,0,1,active,1,,
4071,1,0,False,0,4071,1656538022,21,0,0,1,active,1,,
4073,1,0,False,0,4073,1656538292,28,5,2,1,active,1,,
4074,1,0,False,0,4074,1656508315,23,0,0,1,active,1,,
4075,1,0,False,2,4075,1656538353,21,8,6,1,active,1,,
4076,1,0,False,1,4076,1656536791,24,4,1,1,active,1,,
4078,1,0,False,1,4078,1656538363,26,5,0,1,active,1,,
4080,1,0,False,0,4080,1656535517,2,19,0,1,active,1,,
4081,1,0,False,0,4081,1656528747,9,12,0,1,active,1,,
4082,1,0,False,0,4082,1656524135,23,6,1,1,active,1,,
4083,1,0,False,0,4083,1656531367,18,1,1,1,active,1,,
4084,1,0,False,2,4084,1656538236,19,2,0,1,active,1,,
4085,1,0,False,1,4085,1656537600,22,1,1,1,active,1,,
4086,1,0,False,1,4086,1656537887,2,19,0,1,active,1,,
4087,1,0,False,0,4087,1656521849,21,0,1,1,active,1,,
4088,1,0,False,0,4088,1656536741,15,0,2,1,active,1,,
4090,1,0,False,1,4090,1656537291,18,2,1,1,active,1,,
4091,1,0,False,0,4091,1656537021,4,14,3,1,active,1,,
4092,1,0,False,0,4092,1656537329,5,14,0,1,active,1,,
4094,1,0,False,0,4094,1656536047,19,1,1,1,active,1,,
4095,0,0,False,0,4095,86400,0,0,0,0,out_of_service,0,,
4096,1,0,False,0,4096,1656534032,29,0,1,1,active,1,,
4098,1,0,False,1,4098,1656537126,19,1,0,1,active,1,,
4099,1,0,False,3,4099,1656538191,3,18,0,1,active,1,,
4101,1,0,False,0,4101,1656537276,5,11,3,1,active,1,,
4102,1,0,False,0,4102,1656535595,17,4,1,1,active,1,,
4103,1,0,False,0,4103,1656533195,17,0,0,1,active,1,,
4104,1,0,False,1,4104,1656538232,19,1,0,1,active,1,,
4105,1,0,False,0,4105,1656536240,21,0,0,1,active,1,,
4106,1,0,False,0,4106,1656536822,18,1,0,1,active,1,,
4107,1,0,False,0,4107,1656532438,22,0,2,1,active,1,,
4108,1,0,False,0,4108,1656534945,12,6,1,1,active,1,,
4109,1,0,False,0,4109,1656537455,21,0,0,1,active,1,,
4110,1,0,False,0,4110,1656538263,13,15,2,1,active,1,,
4111,1,0,False,0,4111,1656538325,28,16,2,1,active,1,,
4112,1,0,False,1,4112,1656538300,16,2,0,1,active,1,,
4113,1,0,False,2,4113,1656538238,11,10,1,1,active,1,,
4114,1,0,False,2,4114,1656537353,16,6,3,1,active,1,,
4115,1,0,False,0,4115,1656538208,17,7,1,1,active,1,,
4116,1,0,False,0,4116,1656535796,6,13,0,1,active,1,,
4117,1,0,False,0,4117,1656537942,4,22,1,1,active,1,,
4118,1,0,False,0,4118,1656538229,16,23,3,1,active,1,,
4120,1,0,False,0,4120,1656538360,40,0,2,1,active,1,,
4121,1,0,False,0,4121,1656538275,41,4,8,1,active,1,,
4122,1,0,False,2,4122,1656538361,40,6,7,1,active,1,,
4123,1,0,False,1,4123,1656538190,33,4,2,1,active,1,,
4124,1,0,False,1,4124,1656538290,29,14,4,1,active,1,,
4125,1,0,False,0,4125,1656537584,25,6,5,1,active,1,,
4126,1,0,False,0,4126,1656537527,8,9,1,1,active,1,,
4127,1,0,False,1,4127,1656537734,18,1,0,1,active,1,,
4128,1,0,False,0,4128,1656537711,23,1,0,1,active,1,,
4129,1,0,False,0,4129,1656534144,18,1,0,1,active,1,,
4130,1,0,False,2,4130,1656536697,11,7,4,1,active,1,,
4131,1,0,False,0,4131,1656538018,7,11,1,1,active,1,,
4132,1,0,False,0,4132,1656537262,17,2,0,1,active,1,,
4133,1,0,False,0,4133,1656538060,17,2,1,1,active,1,,
4134,1,0,False,2,4134,1656538145,20,3,1,1,active,1,,
4135,1,0,False,0,4135,1656534324,20,1,2,1,active,1,,
4136,1,0,False,1,4136,1656538241,17,4,0,1,active,1,,
4137,1,0,False,0,4137,1656538364,25,1,1,1,active,1,,
4138,1,0,False,0,4138,1656534321,12,5,1,1,active,1,,
4139,1,0,False,0,4139,1656537923,18,0,1,1,active,1,,
4140,1,0,False,0,4140,1656535110,23,0,1,1,active,1,,
4141,1,0,False,0,4141,1656488373,16,3,0,1,active,1,,
4142,1,0,False,0,4142,1656488375,15,4,0,1,active,1,,
4143,1,0,False,0,4143,1656533524,11,10,0,1,active,1,,
4144,1,0,False,0,4144,1656530944,21,0,0,1,active,1,,
4146,1,0,False,0,4146,1656501966,29,1,0,1,active,1,,
4147,1,0,False,0,4147,1656514648,17,0,1,1,active,1,,
4148,1,0,False,0,4148,1656530084,13,2,0,1,active,1,,
4149,1,0,False,0,4149,1656537059,20,0,0,1,active,1,,
4151,1,0,False,0,4151,1656536774,20,0,0,1,active,1,,
4152,1,0,False,0,4152,1656531366,20,0,1,1,active,1,,
4153,1,0,False,0,4153,1656511058,27,0,0,1,active,1,,
4154,1,0,False,0,4154,1656511351,8,11,0,1,active,1,,
4155,1,0,False,0,4155,1656532947,19,0,0,1,active,1,,
4156,1,0,False,1,4156,1656538230,10,6,3,1,active,1,,
4157,1,0,False,0,4157,1656526833,19,0,0,1,active,1,,
4158,1,0,False,0,4158,1656533379,18,1,0,1,active,1,,
4159,1,0,False,0,4159,1656536578,14,5,0,1,active,1,,
4160,1,0,False,0,4160,1656536099,4,15,0,1,active,1,,
4161,1,0,False,0,4161,1656533377,14,20,1,1,active,1,,
4162,1,0,False,0,4162,1656537630,19,0,0,1,active,1,,
4163,1,0,False,0,4163,1656536803,3,15,0,1,active,1,,
4164,1,0,False,2,4164,1656537799,15,4,1,1,active,1,,
4165,1,0,False,1,4165,1656536786,1,18,0,1,active,1,,
4166,1,0,False,0,4166,1656537624,15,10,2,1,active,1,,
4167,1,0,False,1,4167,1656536306,17,2,0,1,active,1,,
4168,1,0,False,0,4168,1656538053,17,2,0,1,active,1,,
4169,1,0,False,0,4169,1656538095,20,0,1,1,active,1,,
4170,1,0,False,0,4170,1656534616,8,11,0,1,active,1,,
4171,1,0,False,0,4171,1656537170,18,0,3,1,active,1,,
4172,1,0,False,0,4172,1656530664,10,9,0,1,active,1,,
4173,1,0,False,0,4173,1656533346,21,0,0,1,active,1,,
4174,1,0,False,0,4174,1656537175,20,0,1,1,active,1,,
4175,1,0,False,0,4175,1656535862,3,17,0,1,active,1,,
4176,1,0,False,0,4176,1656535194,22,1,1,1,active,1,,
4177,1,0,False,0,4177,1656538208,20,0,0,1,active,1,,
4179,1,0,False,0,4179,1656536542,11,11,0,1,active,1,,
4180,0,0,False,0,4180,86400,0,0,0,0,out_of_service,0,,
4181,1,0,False,0,4181,1656535147,20,0,0,1,active,1,,
4182,1,0,False,0,4182,1656537874,18,1,0,1,active,1,,
4183,1,0,False,2,4183,1656537069,10,7,2,1,active,1,,
4184,1,0,False,0,4184,1656537784,24,2,1,1,active,1,,
4185,1,0,False,3,4185,1656537786,14,3,2,1,active,1,,
4186,1,0,False,0,4186,1656535862,24,2,1,1,active,1,,
4188,1,0,False,0,4188,1656535840,31,0,0,1,active,1,,
4189,1,0,False,0,4189,1656538079,8,0,4,1,active,1,,
4190,1,0,False,0,4190,1656532324,17,0,2,1,active,1,,
4191,1,0,False,1,4191,1656537895,18,1,1,1,active,1,,
4192,1,0,False,0,4192,1656534652,18,1,0,1,active,1,,
4193,1,0,False,0,4193,1656537911,16,2,2,1,active,1,,
4194,1,0,False,0,4194,1656537526,21,7,2,1,active,1,,
4195,1,0,False,0,4195,1656538064,6,23,1,1,active,1,,
4198,1,0,False,0,4198,1656537383,19,2,0,1,active,1,,
4199,1,0,False,1,4199,1656537472,11,9,1,1,active,1,,
4200,1,0,False,0,4200,1656533746,22,4,0,1,active,1,,
4201,1,0,False,2,4201,1656535353,0,19,1,1,active,1,,
4202,1,0,False,0,4202,1656512705,16,1,2,1,active,1,,
4203,1,0,False,0,4203,1656536811,17,3,1,1,active,1,,
4204,1,0,False,0,4204,1656534924,20,0,0,1,active,1,,
4205,1,0,False,3,4205,1656535432,11,6,2,1,active,1,,
4206,1,0,False,1,4206,1656538302,13,14,0,1,active,1,,
4207,1,0,False,0,4207,1656531550,12,0,6,1,active,1,,
4208,1,0,False,0,4208,1656530152,17,1,1,0,active,0,,
4209,1,0,False,1,4209,1656536900,15,1,2,1,active,1,,
4210,1,0,False,0,4210,1656538161,17,0,7,1,active,1,,
4211,1,0,False,0,4211,1656535480,18,1,0,1,active,1,,
4212,1,0,False,0,4212,1656536814,12,3,4,1,active,1,,
4213,1,0,False,1,4213,1656536068,16,3,0,1,active,1,,
4214,1,0,False,0,4214,1656538347,20,21,2,1,active,1,,
4215,1,0,False,0,4215,1656538269,22,6,0,1,active,1,,
4216,1,0,False,0,4216,1656538217,0,52,3,1,active,1,,
4218,1,0,False,0,4218,1656537697,4,51,0,1,active,1,,
4219,1,0,False,0,4219,1656538020,25,2,5,1,active,1,,
4220,1,0,False,0,4220,1656537753,25,0,2,1,active,1,,
4222,1,0,False,2,4222,1656537066,18,7,0,1,active,1,,
4224,1,0,False,0,4224,1656537704,28,1,0,1,active,1,,
4225,1,0,False,1,4225,1656538241,12,20,1,1,active,1,,
4227,1,0,False,0,4227,1656538114,18,1,0,1,active,1,,
4228,1,0,False,0,4228,1656528397,17,0,2,1,active,1,,
4229,1,0,False,0,4229,1656531153,23,0,1,1,active,1,,
4230,1,0,False,0,4230,1656536968,16,2,0,1,active,1,,
4232,1,0,False,0,4232,1656538321,36,3,4,1,active,1,,
4233,1,0,False,0,4233,1656538357,31,1,7,1,active,1,,
4235,1,0,False,0,4235,1656538236,37,12,5,1,active,1,,
4236,1,0,False,2,4236,1656538335,44,11,3,1,active,1,,
4238,1,0,False,0,4238,1656538186,77,2,0,1,active,1,,
4239,1,0,False,0,4239,1656538330,31,3,3,1,active,1,,
4240,1,0,False,0,4240,1656538151,19,3,9,1,active,1,,
4244,1,0,False,0,4244,1656538344,23,11,3,1,active,1,,
4245,1,0,False,0,4245,1656532979,10,13,0,1,active,1,,
4247,1,0,False,1,4247,1656538125,17,3,1,1,active,1,,
4248,1,0,False,1,4248,1656538337,29,33,0,1,active,1,,
4249,1,0,False,1,4249,1656537063,4,20,0,1,active,1,,
4250,1,0,False,0,4250,1656537382,10,9,0,1,active,1,,
4251,1,0,False,1,4251,1656538240,17,3,0,1,active,1,,
4252,1,0,False,0,4252,1656535651,13,5,2,1,active,1,,
4254,1,0,False,0,4254,1656537719,12,12,1,1,active,1,,
4255,0,0,False,0,4255,86400,0,0,0,0,out_of_service,0,,
4256,1,0,False,2,4256,1656537905,19,4,0,1,active,1,,
4257,1,0,False,4,4257,1656537819,0,20,1,1,active,1,,
4258,1,0,False,0,4258,1656538121,17,5,1,1,active,1,,
4259,1,0,False,0,4259,1656537868,23,2,0,1,active,1,,
4260,1,0,False,1,4260,1656536892,20,3,0,1,active,1,,
4261,1,0,False,1,4261,1656538305,17,7,1,1,active,1,,
4262,1,0,False,1,4262,1656538067,17,5,1,1,active,1,,
4263,1,0,False,1,4263,1656536996,19,4,0,1,active,1,,
4264,1,0,False,3,4264,1656538303,18,12,1,1,active,1,,
4265,1,0,False,0,4265,1656527711,19,0,0,1,active,1,,
4266,1,0,False,1,4266,1656537651,21,2,0,1,active,1,,
4267,1,0,False,1,4267,1656537212,11,7,1,1,active,1,,
4268,1,0,False,0,4268,1656538308,3,23,1,1,active,1,,
4269,1,0,False,0,4269,1656536722,16,11,0,1,active,1,,
4270,1,0,False,3,4270,1656537108,4,23,0,1,active,1,,
4271,1,0,False,1,4271,1656538172,3,18,0,1,active,1,,
4272,1,0,False,0,4272,1656536026,24,0,3,1,active,1,,
4273,0,0,False,0,4273,86400,0,0,0,0,out_of_service,0,,
4274,1,0,False,1,4274,1656536978,21,2,0,1,active,1,,
4275,1,0,False,0,4275,1656537213,17,4,0,1,active,1,,
4276,1,0,False,0,4276,1656515025,13,6,0,1,active,1,,
4277,1,0,False,0,4277,1656537240,4,16,1,1,active,1,,
4278,1,0,False,0,4278,1656538368,20,24,1,1,active,1,,
4279,1,0,False,0,4279,1656538295,33,4,2,1,active,1,,
