station_id,num_bikes_available,is_renting,eightd_has_available_keys,num_docks_disabled,is_returning,station_status,is_installed,num_bikes_disabled,num_ebikes_available,legacy_id,num_docks_available,last_reported,eightd_active_station_services,valet
3811,17,1,False,0,1,active,1,1,1,3811,1,1656537098,,
3812,37,1,False,0,1,active,1,4,0,3812,20,1656537404,,
3813,20,1,False,1,1,active,1,1,0,3813,27,1656537416,,
3814,9,1,False,0,1,active,1,0,0,3814,23,1656537396,,
3815,11,1,False,0,1,active,1,1,0,3815,29,1656537109,,
3816,24,1,False,0,1,active,1,0,0,3816,0,1656512860,,
3817,16,1,False,0,1,active,1,0,1,3817,2,1656536875,,
3818,21,1,False,0,1,active,1,0,0,3818,19,1656537112,,
3819,16,1,False,0,1,active,1,1,0,3819,3,1656536808,,
3820,1,1,False,0,1,active,1,0,0,3820,18,1656535584,,
3821,13,1,False,0,1,active,1,0,0,3821,12,1656536825,,
3822,13,1,False,0,1,active,1,0,0,3822,7,1656532638,,
3823,25,1,False,0,1,active,1,0,0,3823,5,1656536189,,
3824,5,1,False,0,1,active,1,2,0,3824,14,1656535756,,
3825,3,1,False,0,1,active,1,0,2,3825,26,1656537320,,
3826,5,1,False,0,1,active,1,0,0,3826,13,1656536956,,
3827,0,1,False,0,1,active,1,1,0,3827,19,1656536990,,
3828,1,1,False,0,1,active,1,0,0,3828,21,1656527121,,
3829,8,1,False,0,1,active,1,0,0,3829,15,1656533645,,
3830,6,1,False,0,1,active,1,0,0,3830,16,1656537365,,
3831,2,1,False,0,1,active,1,0,0,3831,33,1656536697,,
3832,13,1,False,0,1,active,1,0,0,3832,8,1656534557,,
3833,2,1,False,0,1,active,1,1,0,3833,15,1656536709,,
3834,3,1,False,0,1,active,1,0,1,3834,16,1656537170,,
3835,0,0,False,0,0,out_of_service,0,0,0,3835,0,86400,,
3836,0,1,False,0,1,active,1,1,0,3836,28,1656529232,,
3837,0,1,False,0,1,active,1,0,0,3837,29,1656537035,,
3838,0,1,False,0,1,active,1,1,0,3838,24,1656536898,,
3839,1,1,False,0,1,active,1,0,0,3839,28,1656532038,,
3840,0,1,False,0,1,active,1,1,0,3840,23,1656537374,,
3841,10,1,False,0,1,active,1,1,0,3841,14,1656535424,,
3842,0,1,False,0,1,active,1,2,0,3842,27,1656536828,,
3843,6,1,False,0,1,active,1,0,0,3843,17,1656530937,,
3844,16,1,False,0,1,active,1,0,0,3844,8,1656537399,,
3845,9,1,False,0,1,active,1,0,1,3845,12,1656536718,,
3846,2,1,False,0,1,active,1,0,0,3846,23,1656537167,,
3847,2,1,False,0,1,active,1,1,0,3847,22,1656534608,,
3848,17,1,False,0,1,active,1,0,2,3848,15,1656537021,,
3849,13,1,False,0,1,active,1,1,0,3849,3,1656536808,,
3850,22,1,False,0,1,active,1,0,0,3850,3,1656536712,,
3851,16,1,False,0,1,active,1,0,9,3851,4,1656537431,,
3852,8,1,False,0,1,active,1,1,0,3852,8,1656537336,,
3853,15,1,False,0,1,active,1,0,0,3853,5,1656537149,,
3854,23,1,False,0,1,active,1,1,0,3854,1,1656536882,,
3855,20,1,False,0,1,active,1,0,1,3855,2,1656536926,,
3856,12,1,False,0,1,active,1,3,0,3856,10,1656537314,,
3857,13,1,False,0,1,active,1,0,3,3857,6,1656536972,,
3858,18,1,False,0,1,active,1,1,1,3858,1,1656536541,,
3860,7,1,False,0,1,active,1,1,0,3860,18,1656537397,,
3861,0,1,False,0,1,active,1,1,0,3861,19,1656535139,,
3862,1,1,False,0,1,active,1,0,1,3862,17,1656534719,,
3863,3,1,False,0,1,active,1,0,2,3863,15,1656537066,,
3864,9,1,False,0,1,active,1,0,0,3864,21,1656534013,,
3865,6,1,False,0,1,active,1,3,1,3865,15,1656537354,,
3866,4,1,False,0,1,active,1,0,0,3866,28,1656533070,,
3867,4,1,False,0,1,active,1,0,1,3867,25,1656532750,,
3868,2,1,False,0,1,active,1,0,0,3868,17,1656537429,,
3869,0,1,False,0,1,active,1,0,0,3869,24,1656537434,,
3870,9,1,False,0,1,active,1,0,0,3870,11,1656537402,,
3871,2,1,False,0,1,active,1,1,1,3871,26,1656537388,,
3872,0,1,False,0,1,active,1,0,0,3872,19,1656514164,,
3873,13,1,False,0,1,active,1,0,0,3873,4,1656533087,,
3874,1,1,False,0,1,active,1,0,1,3874,15,1656537014,,
3875,5,1,False,0,1,active,1,0,0,3875,10,1656533644,,
3876,9,1,False,0,1,active,1,0,1,3876,13,1656537277,,
3877,2,1,False,0,1,active,1,1,1,3877,22,1656535853,,
3878,6,1,False,0,1,active,1,0,0,3878,13,1656536180,,
3879,2,1,False,0,1,active,1,0,0,3879,23,1656536971,,
3880,1,1,False,0,1,active,1,1,1,3880,25,1656534134,,
3881,19,1,False,0,1,active,1,1,0,3881,19,1656537438,,
3882,10,1,False,0,1,active,1,0,2,3882,5,1656537139,,
3883,0,1,False,0,1,active,1,1,0,3883,18,1656536776,,
3884,0,1,False,0,1,active,1,0,0,3884,23,1656525965,,
3885,0,1,False,0,1,active,1,0,0,3885,19,1656535462,,
3886,1,1,False,0,1,active,1,0,1,3886,19,1656537353,,
3887,16,1,False,0,1,active,1,0,1,3887,5,1656536775,,
3888,3,1,False,0,1,active,1,1,2,3888,15,1656536223,,
3890,4,1,False,9,1,active,1,4,1,3890,14,1656537308,,
3891,14,1,False,0,1,active,1,0,0,3891,6,1656536711,,
3892,5,1,False,1,1,active,1,0,0,3892,12,1656537322,,
3893,3,1,False,0,1,active,1,2,2,3893,20,1656536977,,
3894,6,1,False,0,1,active,1,2,0,3894,28,1656537386,,
3895,4,1,False,0,1,active,1,0,0,3895,21,1656535348,,
3896,0,1,False,0,1,active,1,0,0,3896,21,1656537432,,
3897,2,1,False,0,1,active,1,0,2,3897,15,1656537327,,
3898,9,1,False,0,1,active,1,1,0,3898,47,1656537305,,
3899,17,1,False,0,1,active,1,1,0,3899,0,1656537037,,
3900,22,1,False,0,1,active,1,1,1,3900,7,1656537271,,
3901,5,1,False,0,1,active,1,0,1,3901,12,1656534158,,
3902,0,1,False,0,1,active,1,1,0,3902,18,1656533658,,
3903,2,1,False,0,1,active,1,2,0,3903,12,1656536483,,
3904,1,1,False,9,1,active,1,25,1,3904,0,1656537369,,
3905,20,1,False,0,1,active,1,2,0,3905,5,1656537373,,
3906,3,1,False,0,1,active,1,7,0,3906,20,1656537419,,
3907,5,1,False,0,1,active,1,0,0,3907,12,1656537415,,
3909,1,1,False,0,1,active,1,0,1,3909,19,1656535841,,
3910,2,1,False,0,1,active,1,0,1,3910,15,1656535783,,
3911,22,1,False,0,1,active,1,0,0,3911,0,1656536030,,
3913,16,1,False,0,1,active,1,0,0,3913,3,1656537082,,
3914,2,1,False,0,1,active,1,1,0,3914,36,1656537257,,
3916,38,1,False,0,1,active,1,0,0,3916,7,1656537393,,
3917,28,1,False,0,1,active,1,1,0,3917,2,1656537304,,
3920,4,1,False,0,1,active,1,1,1,3920,14,1656537365,,
3921,2,1,False,0,1,active,1,1,0,3921,16,1656537324,,
3922,17,1,False,0,1,active,1,1,0,3922,1,1656537078,,
3923,7,1,False,0,1,active,1,0,1,3923,10,1656534722,,
3924,4,1,False,0,1,active,1,1,0,3924,21,1656536728,,
3926,1,1,False,0,1,active,1,0,0,3926,19,1656537248,,
3927,1,1,False,0,1,active,1,3,0,3927,23,1656537126,,
3928,0,1,False,0,1,active,1,8,0,3928,15,1656535199,,
3929,3,1,False,0,1,active,1,1,0,3929,15,1656537283,,
3930,8,1,False,0,1,active,1,1,1,3930,10,1656537148,,
3931,4,1,False,0,1,active,1,0,0,3931,19,1656535373,,
3932,0,1,False,0,1,active,1,0,0,3932,23,1656536980,,
3933,8,1,False,0,1,active,1,1,0,3933,10,1656536157,,
3934,14,1,False,0,1,active,1,1,0,3934,12,1656537039,,
3935,1,1,False,1,1,active,1,1,0,3935,16,1656537134,,
3936,3,1,False,0,1,active,1,0,0,3936,16,1656536941,,
3937,0,1,False,0,1,active,1,1,0,3937,22,1656537145,,
3938,7,1,False,0,1,active,1,1,0,3938,11,1656524990,,
3939,13,1,False,0,1,active,1,0,1,3939,8,1656533884,,
3940,5,1,False,0,1,active,1,1,0,3940,10,1656512705,,
3941,9,1,False,0,1,active,1,0,0,3941,8,1656535602,,
3942,6,1,False,0,1,active,1,3,2,3942,12,1656537408,,
3944,2,1,False,0,1,active,1,1,1,3944,27,1656536460,,
3945,2,1,False,0,1,active,1,2,2,3945,17,1656536610,,
3946,3,1,False,0,1,active,1,1,0,3946,17,1656536219,,
3947,3,1,False,0,1,active,1,0,0,3947,15,1656530079,,
3948,2,1,False,0,1,active,1,1,0,3948,20,1656537023,,
3949,20,1,False,0,1,active,1,1,1,3949,2,1656537055,,
3950,5,1,False,0,1,active,1,1,0,3950,13,1656534957,,
3951,5,1,False,0,1,active,1,0,0,3951,14,1656536969,,
3952,3,1,False,0,1,active,1,0,0,3952,16,1656528263,,
3953,6,1,False,0,1,active,1,1,1,3953,18,1656537202,,
3955,6,1,False,0,1,active,1,0,0,3955,12,1656536135,,
3956,3,1,False,0,1,active,1,0,0,3956,20,1656525377,,
3957,4,1,False,0,1,active,1,1,0,3957,14,1656530343,,
3958,3,1,False,0,1,active,1,0,0,3958,20,1656535161,,
3959,0,1,False,0,1,active,1,2,0,3959,29,1656537207,,
3960,3,1,False,0,1,active,1,0,2,3960,18,1656536924,,
3961,7,1,False,0,1,active,1,0,0,3961,12,1656536995,,
3963,6,1,False,0,1,active,1,1,1,3963,23,1656537375,,
3964,4,1,False,0,1,active,1,0,0,3964,16,1656536334,,
3965,6,1,False,0,1,active,1,0,0,3965,13,1656531532,,
3966,4,1,False,0,1,active,1,0,0,3966,15,1656532069,,
3967,0,1,False,29,1,active,1,1,0,3967,0,1656537290,,
3968,10,1,False,0,1,active,1,1,0,3968,9,1656531880,,
3969,4,1,False,0,1,active,1,0,0,3969,14,1656534638,,
3970,0,1,False,0,1,active,1,1,0,3970,18,1656534214,,
3972,3,1,False,0,1,active,1,1,1,3972,19,1656537125,,
3973,0,1,False,0,1,active,1,1,0,3973,25,1656530577,,
3975,2,1,False,0,1,active,1,0,0,3975,19,1656535192,,
3976,6,1,False,0,1,active,1,2,0,3976,11,1656532735,,
3977,0,1,False,0,1,active,1,0,0,3977,29,1656536054,,
3978,0,1,False,0,1,active,1,1,0,3978,17,1656532305,,
3980,0,1,False,0,1,active,1,1,0,3980,19,1656535164,,
3981,0,1,False,0,1,active,1,0,0,3981,24,1656535438,,
3982,2,1,False,0,1,active,1,3,1,3982,16,1656536199,,
3983,8,1,False,0,1,active,1,1,0,3983,14,1656537127,,
3984,2,1,False,0,1,active,1,1,1,3984,19,1656535850,,
3985,2,1,False,0,1,active,1,0,0,3985,20,1656534489,,
3986,15,1,False,0,1,active,1,2,0,3986,17,1656535646,,
3987,2,1,False,0,1,active,1,2,0,3987,19,1656535629,,
3988,7,1,False,0,1,active,1,0,0,3988,12,1656529139,,
3989,7,1,False,0,1,active,1,1,5,3989,14,1656537434,,
3994,13,1,False,0,1,active,1,3,1,3994,11,1656537167,,
3995,1,1,False,0,1,active,1,2,0,3995,18,1656537189,,
3996,5,1,False,0,1,active,1,0,0,3996,19,1656536835,,
3997,3,1,False,0,1,active,1,0,0,3997,17,1656536738,,
3998,0,1,False,0,1,active,1,0,0,3998,29,1656533381,,
3999,9,1,False,0,1,active,1,1,0,3999,12,1656536820,,
4000,5,1,False,0,1,active,1,1,0,4000,16,1656536995,,
4001,0,1,False,0,1,active,1,2,0,4001,21,1656535917,,
4002,3,1,False,0,1,active,1,0,0,4002,21,1656537075,,
4004,0,1,False,0,1,active,1,0,0,4004,20,1656534933,,
4005,0,1,False,0,1,active,1,0,0,4005,24,1656532040,,
4006,14,1,False,0,1,active,1,1,1,4006,10,1656537039,,
4007,2,1,False,0,1,active,1,1,0,4007,27,1656536369,,
4008,1,1,False,0,1,active,1,1,0,4008,21,1656535631,,
4009,4,1,False,0,1,active,1,0,2,4009,31,1656537001,,
4010,0,1,False,0,1,active,1,0,0,4010,0,86400,,
4011,4,1,False,0,1,active,1,0,0,4011,21,1656536854,,
4012,4,1,False,0,1,active,1,1,0,4012,18,1656536358,,
4013,1,1,False,0,1,active,1,1,0,4013,22,1656531462,,
4014,5,1,False,0,1,active,1,1,1,4014,15,1656536753,,
4015,17,1,False,0,1,active,1,0,1,4015,14,1656534078,,
4016,0,1,False,0,1,active,1,1,0,4016,21,1656537052,,
4017,1,1,False,0,1,active,1,0,0,4017,21,1656537263,,
4018,4,1,False,0,1,active,1,1,0,4018,16,1656536932,,
4019,4,1,False,0,1,active,1,0,0,4019,13,1656537080,,
4020,2,1,False,0,1,active,1,0,0,4020,20,1656537168,,
4021,3,1,False,0,1,active,1,1,0,4021,17,1656537094,,
4022,0,0,False,0,0,out_of_service,0,0,0,4022,0,86400,,
4023,2,1,False,0,1,active,1,4,1,4023,17,1656537285,,
4024,0,1,False,0,1,active,1,3,0,4024,30,1656537085,,
4025,0,1,False,0,1,active,1,0,0,4025,20,1656536725,,
4027,1,1,False,0,1,active,1,0,0,4027,22,1656532461,,
4028,14,1,False,0,1,active,1,1,2,4028,4,1656535222,,
4029,2,1,False,0,1,active,1,0,0,4029,21,1656536832,,
4031,2,1,False,0,1,active,1,0,2,4031,17,1656537136,,
4032,0,1,False,0,1,active,1,0,0,4032,19,1656534784,,
4034,6,1,False,0,1,active,1,2,0,4034,18,1656536528,,
4035,0,1,False,0,1,active,1,1,0,4035,19,1656531548,,
4036,32,1,False,0,1,active,1,0,1,4036,4,1656537210,,
4037,31,1,False,0,1,active,1,0,0,4037,8,1656536588,,
4038,20,1,False,0,1,active,1,0,1,4038,16,1656536193,,
4040,18,1,False,0,1,active,1,5,1,4040,27,1656537280,,
4041,2,1,False,0,1,active,1,1,0,4041,15,1656536945,,
4044,22,1,False,5,1,active,1,10,0,4044,10,1656537429,,
4045,0,1,False,0,1,active,1,2,0,4045,37,1656537387,,
4047,2,1,False,0,1,active,1,2,0,4047,23,1656536640,,
4048,0,1,False,0,1,active,1,0,0,4048,20,1656535388,,
4050,1,1,False,0,1,active,1,0,1,4050,20,1656536988,,
4051,17,1,False,0,1,active,1,0,0,4051,8,1656535611,,
4052,0,1,False,0,1,active,1,0,0,4052,27,1656504862,,
4053,5,1,False,0,1,active,1,3,0,4053,11,1656529103,,
4054,1,1,False,0,1,active,1,2,0,4054,16,1656536417,,
4055,3,1,False,0,1,active,1,0,0,4055,24,1656536506,,
4056,0,1,False,0,1,active,1,0,0,4056,24,1656536154,,
4057,1,1,False,0,1,active,1,0,0,4057,22,1656535536,,
4058,24,1,False,30,1,active,1,3,6,4058,0,1656537435,[{'id': '821b19c1-ab13-4482-9580-770288a377a7'}],"{'dock_blocked_count': 30, 'station_id': '821b19c1-ab13-4482-9580-770288a377a7', 'region': 'BKN', 'off_dock_capacity': 100, 'off_dock_count': 46, 'valet_revision': 32187, 'active': False}"
4059,11,1,False,0,1,active,1,1,0,4059,19,1656537312,,
4060,5,1,False,0,1,active,1,3,2,4060,15,1656537080,,
4061,2,1,False,0,1,active,1,0,2,4061,22,1656536968,,
4062,21,1,False,0,1,active,1,0,2,4062,2,1656535637,,
4063,0,1,False,0,1,active,1,1,0,4063,23,1656535663,,
4064,0,1,False,0,1,active,1,1,0,4064,22,1656529752,,
4065,3,1,False,0,1,active,1,1,1,4065,31,1656537380,,
4066,0,1,False,0,1,active,1,1,0,4066,22,1656521793,,
4067,11,1,False,0,1,active,1,0,0,4067,12,1656536068,,
4068,1,1,False,0,1,active,1,1,1,4068,27,1656536098,,
4069,8,1,False,0,1,active,1,0,1,4069,16,1656536904,,
4070,1,1,False,0,1,active,1,0,0,4070,23,1656537323,,
4071,1,1,False,0,1,active,1,0,0,4071,20,1656537117,,
4073,22,1,False,0,1,active,1,2,0,4073,11,1656537428,,
4074,0,1,False,0,1,active,1,0,0,4074,23,1656508315,,
4075,11,1,False,0,1,active,1,6,4,4075,18,1656537433,,
4076,4,1,False,0,1,active,1,1,1,4076,24,1656536791,,
4078,4,1,False,0,1,active,1,0,0,4078,27,1656535823,,
4080,19,1,False,0,1,active,1,0,0,4080,2,1656535517,,
4081,12,1,False,0,1,active,1,0,0,4081,9,1656528747,,
4082,6,1,False,0,1,active,1,1,0,4082,23,1656524135,,
4083,1,1,False,0,1,active,1,1,0,4083,18,1656531367,,
4084,4,1,False,0,1,active,1,0,3,4084,17,1656536937,,
4085,0,1,False,0,1,active,1,1,0,4085,23,1656535661,,
4086,18,1,False,0,1,active,1,0,0,4086,3,1656522815,,
4087,0,1,False,0,1,active,1,1,0,4087,21,1656521849,,
4088,0,1,False,0,1,active,1,2,0,4088,15,1656536741,,
4090,2,1,False,0,1,active,1,1,1,4090,18,1656537291,,
4091,14,1,False,0,1,active,1,3,0,4091,4,1656537021,,
4092,14,1,False,0,1,active,1,0,0,4092,5,1656537329,,
4094,1,1,False,0,1,active,1,1,0,4094,19,1656536047,,
4095,0,0,False,0,0,out_of_service,0,0,0,4095,0,86400,,
4096,0,1,False,0,1,active,1,1,0,4096,29,1656534032,,
4098,1,1,False,0,1,active,1,0,1,4098,19,1656537126,,
4099,17,1,False,0,1,active,1,0,2,4099,4,1656537429,,
4101,11,1,False,0,1,active,1,3,0,4101,5,1656537276,,
4102,4,1,False,0,1,active,1,1,0,4102,17,1656535595,,
4103,0,1,False,0,1,active,1,0,0,4103,17,1656533195,,
4104,1,1,False,0,1,active,1,0,1,4104,19,1656536071,,
4105,0,1,False,0,1,active,1,0,0,4105,21,1656536240,,
4106,1,1,False,0,1,active,1,0,0,4106,18,1656536822,,
4107,0,1,False,0,1,active,1,2,0,4107,22,1656532438,,
4108,6,1,False,0,1,active,1,1,0,4108,12,1656534945,,
4109,1,1,False,0,1,active,1,0,1,4109,20,1656535370,,
4110,9,1,False,0,1,active,1,2,0,4110,19,1656537357,,
4111,19,1,False,0,1,active,1,2,0,4111,25,1656537427,,
4112,0,1,False,0,1,active,1,0,0,4112,18,1656536683,,
4113,11,1,False,0,1,active,1,1,3,4113,10,1656537215,,
4114,6,1,False,0,1,active,1,3,2,4114,16,1656537353,,
4115,8,1,False,0,1,active,1,1,1,4115,16,1656537028,,
4116,13,1,False,0,1,active,1,0,0,4116,6,1656535796,,
4117,22,1,False,0,1,active,1,1,0,4117,4,1656536137,,
4118,26,1,False,0,1,active,1,3,1,4118,13,1656537302,,
4120,3,1,False,0,1,active,1,2,2,4120,38,1656537382,,
4121,5,1,False,0,1,active,1,8,1,4121,40,1656537432,,
4122,1,1,False,0,1,active,1,6,1,4122,46,1656537382,,
4123,0,1,False,0,1,active,1,1,0,4123,38,1656536358,,
4124,11,1,False,0,1,active,1,4,0,4124,32,1656537298,,
4125,5,1,False,0,1,active,1,5,1,4125,26,1656537258,,
4126,10,1,False,0,1,active,1,1,1,4126,7,1656536748,,
4127,1,1,False,0,1,active,1,0,1,4127,17,1656536836,,
4128,1,1,False,0,1,active,1,0,0,4128,23,1656529925,,
4129,1,1,False,0,1,active,1,0,0,4129,18,1656534144,,
4130,7,1,False,0,1,active,1,4,2,4130,11,1656536697,,
4131,12,1,False,0,1,active,1,1,1,4131,6,1656536645,,
4132,2,1,False,0,1,active,1,0,0,4132,17,1656537262,,
4133,1,1,False,0,1,active,1,1,0,4133,18,1656536868,,
4134,2,1,False,0,1,active,1,2,1,4134,20,1656534798,,
4135,1,1,False,0,1,active,1,2,0,4135,20,1656534324,,
4136,5,1,False,0,1,active,1,0,2,4136,16,1656537357,,
4137,2,1,False,0,1,active,1,0,1,4137,25,1656537389,,
4138,5,1,False,0,1,active,1,1,0,4138,12,1656534321,,
4139,2,1,False,0,1,active,1,1,1,4139,16,1656537016,,
4140,0,1,False,0,1,active,1,1,0,4140,23,1656535110,,
4141,3,1,False,0,1,active,1,0,0,4141,16,1656488373,,
4142,4,1,False,0,1,active,1,0,0,4142,15,1656488375,,
4143,10,1,False,0,1,active,1,0,0,4143,11,1656533524,,
4144,0,1,False,0,1,active,1,0,0,4144,21,1656530944,,
4146,1,1,False,0,1,active,1,0,0,4146,29,1656501966,,
4147,0,1,False,0,1,active,1,1,0,4147,17,1656514648,,
4148,2,1,False,0,1,active,1,0,0,4148,13,1656530084,,
4149,0,1,False,0,1,active,1,0,0,4149,20,1656537059,,
4151,0,1,False,0,1,active,1,0,0,4151,20,1656536774,,
4152,0,1,False,0,1,active,1,1,0,4152,20,1656531366,,
4153,0,1,False,0,1,active,1,0,0,4153,27,1656511058,,
4154,11,1,False,0,1,active,1,0,0,4154,8,1656511351,,
4155,0,1,False,0,1,active,1,0,0,4155,19,1656532947,,
4156,3,1,False,0,1,active,1,3,0,4156,13,1656525814,,
4157,0,1,False,0,1,active,1,0,0,4157,19,1656526833,,
4158,1,1,False,0,1,active,1,0,0,4158,18,1656533379,,
4159,5,1,False,0,1,active,1,0,0,4159,14,1656536578,,
4160,15,1,False,0,1,active,1,0,0,4160,4,1656536099,,
4161,20,1,False,0,1,active,1,1,0,4161,14,1656533377,,
4162,1,1,False,0,1,active,1,0,0,4162,18,1656533775,,
4163,15,1,False,0,1,active,1,0,0,4163,3,1656536803,,
4164,2,1,False,0,1,active,1,1,1,4164,17,1656533079,,
4165,18,1,False,0,1,active,1,0,1,4165,1,1656536786,,
4166,11,1,False,0,1,active,1,1,0,4166,15,1656535201,,
4167,2,1,False,0,1,active,1,0,1,4167,17,1656536306,,
4168,3,1,False,0,1,active,1,0,1,4168,16,1656537119,,
4169,1,1,False,0,1,active,1,0,0,4169,20,1656527651,,
4170,11,1,False,0,1,active,1,0,0,4170,8,1656534616,,
4171,0,1,False,0,1,active,1,3,0,4171,18,1656537170,,
4172,9,1,False,0,1,active,1,0,0,4172,10,1656530664,,
4173,0,1,False,0,1,active,1,0,0,4173,21,1656533346,,
4174,0,1,False,0,1,active,1,1,0,4174,20,1656537175,,
4175,17,1,False,0,1,active,1,0,0,4175,3,1656535862,,
4176,1,1,False,0,1,active,1,1,0,4176,22,1656535194,,
4177,1,1,False,0,1,active,1,0,1,4177,19,1656535630,,
4179,11,1,False,0,1,active,1,0,0,4179,11,1656536542,,
4180,0,0,False,0,0,out_of_service,0,0,0,4180,0,86400,,
4181,0,1,False,0,1,active,1,0,0,4181,20,1656535147,,
4182,2,1,False,0,1,active,1,0,0,4182,17,1656530502,,
4183,7,1,False,0,1,active,1,2,2,4183,10,1656537069,,
4184,1,1,False,0,1,active,1,1,0,4184,25,1656533670,,
4185,4,1,False,0,1,active,1,2,4,4185,13,1656536531,,
4186,2,1,False,0,1,active,1,1,0,4186,24,1656535862,,
4188,0,1,False,0,1,active,1,0,0,4188,31,1656535840,,
4189,0,1,False,0,1,active,1,4,0,4189,8,1656536855,,
4190,0,1,False,0,1,active,1,2,0,4190,17,1656532324,,
4191,0,1,False,0,1,active,1,1,0,4191,18,1656536642,,
4192,1,1,False,0,1,active,1,0,0,4192,18,1656534652,,
4193,1,1,False,0,1,active,1,2,0,4193,17,1656536397,,
4194,8,1,False,0,1,active,1,2,1,4194,20,1656536636,,
4195,23,1,False,0,1,active,1,1,0,4195,6,1656537418,,
4198,2,1,False,0,1,active,1,0,0,4198,19,1656537383,,
4199,9,1,False,0,1,active,1,1,1,4199,11,1656536601,,
4200,4,1,False,0,1,active,1,0,0,4200,22,1656533746,,
4201,19,1,False,0,1,active,1,1,2,4201,0,1656535353,,
4202,1,1,False,0,1,active,1,2,0,4202,16,1656512705,,
4203,3,1,False,0,1,active,1,1,0,4203,17,1656536811,,
4204,0,1,False,0,1,active,1,0,0,4204,20,1656534924,,
4205,6,1,False,0,1,active,1,2,3,4205,11,1656535432,,
4206,13,1,False,0,1,active,1,0,0,4206,14,1656537152,,
4207,0,1,False,0,1,active,1,6,0,4207,12,1656531550,,
4208,1,0,False,0,0,active,1,1,0,4208,17,1656530152,,
4209,1,1,False,0,1,active,1,2,1,4209,15,1656536900,,
4210,0,1,False,0,1,active,1,7,0,4210,17,1656533832,,
4211,1,1,False,0,1,active,1,0,0,4211,18,1656535480,,
4212,3,1,False,0,1,active,1,4,0,4212,12,1656536814,,
4213,3,1,False,0,1,active,1,0,1,4213,16,1656536068,,
4214,26,1,False,0,1,active,1,2,0,4214,15,1656537407,,
4215,12,1,False,0,1,active,1,0,4,4215,16,1656537397,,
4216,46,1,False,0,1,active,1,3,0,4216,6,1656537407,,
4218,52,1,False,0,1,active,1,0,0,4218,3,1656537159,,
4219,5,1,False,0,1,active,1,5,1,4219,22,1656537364,,
4220,0,1,False,0,1,active,1,1,0,4220,26,1656537058,,
4222,7,1,False,0,1,active,1,0,2,4222,18,1656537066,,
4224,1,1,False,0,1,active,1,0,0,4224,28,1656537324,,
4225,19,1,False,0,1,active,1,1,0,4225,13,1656536813,,
4227,1,1,False,0,1,active,1,0,0,4227,18,1656533510,,
4228,0,1,False,0,1,active,1,2,0,4228,17,1656528397,,
4229,0,1,False,0,1,active,1,1,0,4229,23,1656531153,,
4230,2,1,False,0,1,active,1,0,0,4230,16,1656536968,,
4232,14,1,False,0,1,active,1,3,0,4232,26,1656537434,,
4233,7,1,False,0,1,active,1,7,0,4233,25,1656537371,,
4235,9,1,False,0,1,active,1,5,2,4235,40,1656537383,,
4236,10,1,False,0,1,active,1,3,3,4236,45,1656537413,,
4238,3,1,False,0,1,active,1,0,0,4238,76,1656537414,,
4239,6,1,False,0,1,active,1,3,0,4239,28,1656537377,,
4240,3,1,False,0,1,active,1,9,0,4240,19,1656537424,,
4244,10,1,False,0,1,active,1,3,0,4244,24,1656537196,,
4245,13,1,False,0,1,active,1,0,0,4245,10,1656532979,,
4247,2,1,False,0,1,active,1,1,1,4247,18,1656536183,,
4248,38,1,False,0,1,active,1,0,4,4248,24,1656537341,,
4249,20,1,False,0,1,active,1,0,1,4249,4,1656537063,,
4250,9,1,False,0,1,active,1,0,0,4250,10,1656537382,,
4251,2,1,False,0,1,active,1,0,0,4251,18,1656536734,,
4252,5,1,False,0,1,active,1,2,0,4252,13,1656535651,,
4254,11,1,False,0,1,active,1,1,0,4254,13,1656536766,,
4255,0,0,False,0,0,out_of_service,0,0,0,4255,0,86400,,
4256,2,1,False,0,1,active,1,0,1,4256,21,1656537043,,
4257,20,1,False,0,1,active,1,1,3,4257,0,1656536292,,
4258,5,1,False,0,1,active,1,0,1,4258,18,1656533360,,
4259,3,1,False,0,1,active,1,0,0,4259,22,1656536884,,
4260,3,1,False,0,1,active,1,0,1,4260,20,1656536892,,
4261,8,1,False,0,1,active,1,1,0,4261,16,1656534124,,
4262,4,1,False,0,1,active,1,1,0,4262,18,1656537078,,
4263,4,1,False,0,1,active,1,0,1,4263,19,1656536996,,
4264,10,1,False,0,1,active,1,1,2,4264,20,1656537439,,
4265,0,1,False,0,1,active,1,0,0,4265,19,1656527711,,
4266,1,1,False,0,1,active,1,0,0,4266,22,1656534267,,
4267,7,1,False,0,1,active,1,1,1,4267,11,1656537212,,
4268,24,1,False,0,1,active,1,1,1,4268,2,1656537046,,
4269,11,1,False,0,1,active,1,0,0,4269,16,1656536722,,
4270,23,1,False,0,1,active,1,0,3,4270,4,1656537108,,
4271,17,1,False,0,1,active,1,0,1,4271,4,1656533432,,
4272,0,1,False,0,1,active,1,3,0,4272,24,1656536026,,
4273,0,0,False,0,0,out_of_service,0,0,0,4273,0,86400,,
4274,2,1,False,0,1,active,1,0,1,4274,21,1656536978,,
4275,4,1,False,0,1,active,1,0,0,4275,17,1656537213,,
4276,6,1,False,0,1,active,1,0,0,4276,13,1656515025,,
4277,16,1,False,0,1,active,1,1,0,4277,4,1656537240,,
4278,24,1,False,0,1,active,1,2,0,4278,19,1656537329,,
4279,3,1,False,0,1,active,1,2,1,4279,34,1656537338,,
