station_id,last_reported,num_docks_disabled,is_installed,num_docks_available,eightd_has_available_keys,num_ebikes_available,is_returning,is_renting,num_bikes_available,num_bikes_disabled,station_status,legacy_id,valet,eightd_active_station_services
4155,1656532947,0,1,19,False,0,1,1,0,0,active,4155,,
4156,1656538230,0,1,10,False,1,1,1,6,3,active,4156,,
4157,1656539530,0,1,19,False,0,1,1,0,0,active,4157,,
4158,1656533379,0,1,18,False,0,1,1,1,0,active,4158,,
4159,1656540387,0,1,13,False,1,1,1,5,1,active,4159,,
4160,1656536099,0,1,4,False,0,1,1,15,0,active,4160,,
4161,1656533377,0,1,14,False,0,1,1,20,1,active,4161,,
4162,1656537630,0,1,19,False,0,1,1,0,0,active,4162,,
4163,1656538726,0,1,4,False,0,1,1,14,0,active,4163,,
4164,1656537799,0,1,15,False,2,1,1,4,1,active,4164,,
4165,1656540006,0,1,1,False,1,1,1,18,0,active,4165,,
4166,1656539758,0,1,15,False,0,1,1,10,2,active,4166,,
4167,1656539962,0,1,19,False,0,1,1,0,0,active,4167,,
4168,1656540180,0,1,17,False,1,1,1,2,0,active,4168,,
4169,1656538095,0,1,20,False,0,1,1,0,1,active,4169,,
4170,1656534616,0,1,8,False,0,1,1,11,0,active,4170,,
4171,1656540607,0,1,17,False,1,1,1,1,3,active,4171,,
4172,1656538372,0,1,11,False,0,1,1,8,0,active,4172,,
4173,1656533346,0,1,21,False,0,1,1,0,0,active,4173,,
4174,1656539859,0,1,19,False,0,1,1,0,2,active,4174,,
4175,1656535862,0,1,3,False,0,1,1,17,0,active,4175,,
4176,1656535194,0,1,22,False,0,1,1,1,1,active,4176,,
4177,1656538208,0,1,20,False,0,1,1,0,0,active,4177,,
4179,1656536542,0,1,11,False,0,1,1,11,0,active,4179,,
4180,86400,0,0,0,False,0,0,0,0,0,out_of_service,4180,,
4181,1656539710,0,1,19,False,1,1,1,1,0,active,4181,,
4182,1656539365,0,1,17,False,0,1,1,1,1,active,4182,,
4183,1656540265,0,1,11,False,1,1,1,6,2,active,4183,,
4184,1656537784,0,1,24,False,0,1,1,2,1,active,4184,,
4185,1656539536,0,1,15,False,1,1,1,2,2,active,4185,,
4186,1656535862,0,1,24,False,0,1,1,2,1,active,4186,,
4188,1656540428,0,1,30,False,0,1,1,1,0,active,4188,,
4189,1656540617,0,1,2,False,3,1,1,4,6,active,4189,,
4190,1656539963,0,1,16,False,0,1,1,1,2,active,4190,,
4191,1656540548,1,1,18,False,0,1,1,0,1,active,4191,,
4192,1656534652,0,1,18,False,0,1,1,1,0,active,4192,,
4193,1656540507,0,1,16,False,1,1,1,3,1,active,4193,,
4194,1656540228,0,1,20,False,2,1,1,8,2,active,4194,,
4195,1656540157,0,1,4,False,2,1,1,25,1,active,4195,,
4198,1656540103,0,1,18,False,0,1,1,3,0,active,4198,,
4199,1656538617,0,1,10,False,1,1,1,10,1,active,4199,,
4200,1656540474,0,1,23,False,0,1,1,3,0,active,4200,,
4201,1656540666,0,1,3,False,0,1,1,16,1,active,4201,,
4202,1656512705,0,1,16,False,0,1,1,1,2,active,4202,,
4203,1656539930,0,1,15,False,2,1,1,5,1,active,4203,,
4204,1656540037,0,1,20,False,0,1,1,0,0,active,4204,,
4205,1656535432,0,1,11,False,3,1,1,6,2,active,4205,,
4206,1656539044,0,1,14,False,1,1,1,13,0,active,4206,,
4207,1656540712,0,1,13,False,0,1,1,0,5,active,4207,,
4208,1656538057,0,1,17,False,0,1,1,1,1,active,4208,,
4209,1656538892,0,1,16,False,0,1,1,0,2,active,4209,,
4210,1656540039,0,1,16,False,0,1,1,1,7,active,4210,,
4211,1656535480,0,1,18,False,0,1,1,1,0,active,4211,,
4212,1656539209,0,1,12,False,0,1,1,3,4,active,4212,,
4213,1656536068,0,1,16,False,1,1,1,3,0,active,4213,,
4214,1656540559,0,1,25,False,0,1,1,13,4,active,4214,,
4215,1656540642,0,1,18,False,0,1,1,10,0,active,4215,,
4216,1656540699,0,1,0,False,2,1,1,50,5,active,4216,,
4218,1656540614,0,1,4,False,0,1,1,51,0,active,4218,,
4219,1656540597,0,1,23,False,2,1,1,4,5,active,4219,,
4220,1656540716,0,1,25,False,1,1,1,1,1,active,4220,,
4222,1656540737,0,1,22,False,0,1,1,3,0,active,4222,,
4224,1656540621,0,1,29,False,0,1,1,0,0,active,4224,,
4225,1656540676,0,1,10,False,1,1,1,22,1,active,4225,,
4227,1656538883,0,1,19,False,0,1,1,0,0,active,4227,,
4228,1656528397,0,1,17,False,0,1,1,0,2,active,4228,,
4229,1656539936,0,1,23,False,0,1,1,0,1,active,4229,,
4230,1656540591,0,1,14,False,0,1,1,4,0,active,4230,,
4232,1656540551,0,1,37,False,0,1,1,0,6,active,4232,,
4233,1656540743,0,1,28,False,1,1,1,2,9,active,4233,,
4235,1656540475,0,1,38,False,1,1,1,15,2,active,4235,,
4236,1656540733,0,1,32,False,0,1,1,21,5,active,4236,,
4238,1656540732,0,1,74,False,1,1,1,4,1,active,4238,,
4239,1656540506,0,1,35,False,0,1,1,0,2,active,4239,,
4240,1656540634,0,1,17,False,1,1,1,5,9,active,4240,,
4244,1656540620,0,1,26,False,0,1,1,8,3,active,4244,,
4245,1656532979,0,1,10,False,0,1,1,13,0,active,4245,,
4247,1656539741,0,1,19,False,0,1,1,1,1,active,4247,,
4248,1656540737,0,1,33,False,1,1,1,28,1,active,4248,,
4249,1656540599,0,1,3,False,0,1,1,20,0,active,4249,,
4250,1656537382,0,1,10,False,0,1,1,9,0,active,4250,,
4251,1656539997,0,1,18,False,1,1,1,3,0,active,4251,,
4252,1656538935,0,1,13,False,0,1,1,5,2,active,4252,,
4254,1656540625,0,1,15,False,0,1,1,9,1,active,4254,,
4255,86400,0,0,0,False,0,0,0,0,0,out_of_service,4255,,
4256,1656539230,0,1,19,False,1,1,1,4,0,active,4256,,
4257,1656539246,0,1,0,False,3,1,1,20,1,active,4257,,
4258,1656538121,0,1,17,False,0,1,1,5,1,active,4258,,
4259,1656537868,0,1,23,False,0,1,1,2,0,active,4259,,
4260,1656539992,0,1,23,False,0,1,1,0,0,active,4260,,
4261,1656539634,0,1,16,False,0,1,1,8,1,active,4261,,
4262,1656539653,0,1,18,False,1,1,1,4,1,active,4262,,
4263,1656540007,0,1,18,False,1,1,1,5,0,active,4263,,
4264,1656540738,0,1,20,False,2,1,1,10,1,active,4264,,
4265,1656527711,0,1,19,False,0,1,1,0,0,active,4265,,
4266,1656540700,0,1,20,False,1,1,1,3,0,active,4266,,
4267,1656540208,0,1,12,False,0,1,1,6,1,active,4267,,
4268,1656539615,0,1,2,False,0,1,1,24,1,active,4268,,
4269,1656536722,0,1,16,False,0,1,1,11,0,active,4269,,
4270,1656540671,0,1,7,False,3,1,1,20,0,active,4270,,
4271,1656538172,0,1,3,False,1,1,1,18,0,active,4271,,
4272,1656540163,0,1,22,False,0,1,1,2,3,active,4272,,
4273,86400,0,0,0,False,0,0,0,0,0,out_of_service,4273,,
4274,1656538927,0,1,20,False,1,1,1,2,0,active,4274,,
4275,1656537213,0,1,17,False,0,1,1,4,0,active,4275,,
4276,1656539983,0,1,14,False,0,1,1,5,0,active,4276,,
4277,1656540344,0,1,5,False,0,1,1,15,1,active,4277,,
4278,1656540733,0,1,37,False,0,1,1,7,1,active,4278,,
4279,1656540648,0,1,23,False,2,1,1,16,2,active,4279,,
4280,1656540674,0,1,19,False,1,1,1,25,1,active,4280,,
4281,1656540744,0,1,15,False,1,1,1,13,3,active,4281,,
4282,1656540730,0,1,12,False,0,1,1,23,3,active,4282,,
4283,1656540732,0,1,22,False,0,1,1,4,1,active,4283,,
4284,1656540746,0,1,22,False,1,1,1,2,1,active,4284,,
4285,1656539604,0,1,13,False,1,1,1,8,2,active,4285,,
4286,1656538192,0,1,5,False,0,1,1,13,0,active,4286,,
4287,1656540689,0,1,21,False,0,1,1,0,0,active,4287,,
4288,1656540351,0,1,20,False,0,1,1,1,0,active,4288,,
4289,1656540612,0,1,25,False,0,1,1,2,0,active,4289,,
4290,1656540403,0,1,6,False,3,1,1,22,1,active,4290,,
4291,1656525909,0,1,3,False,0,1,1,19,1,active,4291,,
4292,1656536730,0,1,15,False,0,1,1,8,0,active,4292,,
4293,1656525686,0,1,16,False,1,1,1,3,0,active,4293,,
4294,1656540526,0,1,19,False,1,1,1,2,0,active,4294,,
4295,1656535477,0,1,18,False,1,1,1,6,1,active,4295,,
4296,1656540574,0,1,3,False,0,1,1,18,0,active,4296,,
4297,1656540714,0,1,8,False,0,1,1,21,2,active,4297,,
4298,1656540685,0,1,23,False,0,1,1,1,2,active,4298,,
4300,1656540732,0,1,4,False,0,1,1,33,5,active,4300,,
4301,1656540566,0,1,12,False,0,1,1,19,2,active,4301,,
4302,1656540555,0,1,19,False,0,1,1,1,2,active,4302,,
4303,1656539796,0,1,18,False,0,1,1,12,2,active,4303,,
4304,1656540564,0,1,19,False,1,1,1,9,2,active,4304,,
4305,1656539470,0,1,16,False,0,1,1,3,0,active,4305,,
4306,1656539522,0,1,17,False,0,1,1,10,1,active,4306,,
4308,1656526592,0,1,2,False,0,1,1,28,0,active,4308,,
4309,1656540577,0,1,14,False,0,1,1,7,1,active,4309,,
4310,1656540546,0,1,13,False,1,1,1,5,1,active,4310,,
4311,1656539988,0,1,10,False,0,1,1,8,0,active,4311,,
4312,1656540636,0,1,24,False,1,1,1,9,0,active,4312,,
4313,1656538706,0,1,18,False,1,1,1,1,0,active,4313,,
4314,1656540451,0,1,13,False,1,1,1,8,0,active,4314,,
4315,1656540404,0,1,14,False,0,1,1,6,1,active,4315,,
4316,1656540019,0,1,5,False,1,1,1,19,1,active,4316,,
4318,1656540540,0,1,20,False,3,1,1,5,0,active,4318,,
4319,1656539581,0,1,21,False,1,1,1,1,1,active,4319,,
4320,1656540573,14,1,0,False,0,1,1,0,9,active,4320,,
4321,1656540474,0,1,19,False,0,1,1,4,1,active,4321,,
4322,1656539453,0,1,17,False,0,1,1,2,0,active,4322,,
4324,1656532179,0,1,9,False,0,1,1,10,0,active,4324,,
4325,1656526093,0,1,14,False,1,1,1,5,0,active,4325,,
4326,1656540459,0,1,18,False,1,1,1,2,3,active,4326,,
4327,1656540226,0,1,20,False,0,1,1,1,0,active,4327,,
4329,1656540110,0,1,22,False,0,1,1,7,0,active,4329,,
4330,1656539514,0,1,15,False,0,1,1,3,1,active,4330,,
4331,1656537430,0,1,0,False,4,1,1,27,2,active,4331,,
4332,1656540278,0,1,20,False,0,1,1,0,0,active,4332,,
4333,1656540746,0,1,2,False,2,1,1,31,1,active,4333,,
4336,1656540724,0,1,39,False,0,1,1,8,7,active,4336,,
4337,1656540723,0,1,27,False,1,1,1,22,1,active,4337,,
4338,1656540456,0,1,39,False,0,1,1,13,3,active,4338,,
4339,1656540685,0,1,12,False,1,1,1,51,0,active,4339,,
4340,1656540680,0,1,8,False,3,1,1,24,1,active,4340,,
4341,1656540387,0,1,8,False,3,1,1,19,1,active,4341,,
4342,1656540237,0,1,2,False,1,1,1,26,2,active,4342,,
4343,1656540638,0,1,0,False,0,1,1,20,1,active,4343,,
4345,1656540476,0,1,19,False,0,1,1,0,1,active,4345,,
4346,1656540413,0,1,2,False,0,1,1,23,0,active,4346,,
4347,1656540244,0,1,5,False,0,1,1,16,0,active,4347,,
4348,1656540721,0,1,11,False,2,1,1,16,0,active,4348,,
4349,1656540142,0,1,18,False,1,1,1,2,0,active,4349,,
4350,1656532626,0,1,21,False,1,1,1,2,2,active,4350,,
4351,1656540557,0,1,11,False,1,1,1,9,0,active,4351,,
4352,1656540250,0,1,6,False,2,1,1,15,0,active,4352,,
4353,1656539947,0,1,5,False,0,1,1,14,0,active,4353,,
4356,1656539624,0,1,4,False,1,1,1,17,0,active,4356,,
4357,1656540319,0,1,1,False,1,1,1,16,1,active,4357,,
4358,1656540279,0,1,3,False,1,1,1,19,1,active,4358,,
4359,1656540637,0,1,18,False,1,1,1,10,1,active,4359,,
4360,1656540725,0,1,1,False,1,1,1,18,2,active,4360,,
4361,1656540249,0,1,1,False,0,1,1,28,1,active,4361,,
4362,1656539159,0,1,22,False,1,1,1,2,0,active,4362,,
4363,1656540172,0,1,1,False,0,1,1,29,0,active,4363,,
4364,1656538523,0,1,2,False,0,1,1,18,0,active,4364,,
4365,1656537137,0,1,0,False,0,1,1,21,0,active,4365,,
4366,1656540230,0,1,2,False,1,1,1,17,1,active,4366,,
4367,1656512705,0,1,0,False,0,1,1,20,1,active,4367,,
4368,1656539336,0,1,5,False,0,1,1,16,0,active,4368,,
4369,1656540421,9,1,0,False,1,1,1,1,14,active,4369,,
4370,1656536254,0,1,4,False,1,1,1,15,0,active,4370,,
4371,1656538130,0,1,0,False,0,1,1,19,0,active,4371,,
4372,1656539232,0,1,0,False,0,1,1,19,0,active,4372,,
4373,1656539111,0,1,3,False,0,1,1,27,0,active,4373,,
4374,1656532756,0,1,0,False,0,1,1,17,1,active,4374,,
4376,1656515395,0,1,0,False,0,1,1,29,0,active,4376,,
4377,1656540360,0,1,0,False,1,1,1,22,0,active,4377,,
4378,1656540454,0,1,3,False,5,1,1,20,0,active,4378,,
4379,1656538237,0,1,0,False,0,1,1,21,2,active,4379,,
4380,1656540545,0,1,2,False,1,1,1,28,0,active,4380,,
4381,1656540178,0,1,7,False,0,1,1,12,0,active,4381,,
4382,1656489589,0,1,0,False,0,1,1,19,0,active,4382,,
4384,1656538607,0,1,28,False,0,1,1,2,0,active,4384,,
4385,1656539826,0,1,1,False,2,1,1,24,0,active,4385,,
4386,1656540310,0,1,1,False,1,1,1,25,1,active,4386,,
4387,1656536187,0,1,1,False,0,1,1,34,0,active,4387,,
4388,1656537073,0,1,0,False,0,1,1,18,0,active,4388,,
4389,1656539638,0,1,1,False,2,1,1,22,0,active,4389,,
4390,1656538947,0,1,20,False,0,1,1,0,1,active,4390,,
4391,1656535802,0,1,18,False,0,1,1,1,0,active,4391,,
4392,1656531755,0,1,0,False,0,1,1,22,0,active,4392,,
4393,1656538634,0,1,23,False,1,1,1,4,0,active,4393,,
4394,1656525152,0,1,18,False,0,1,1,1,0,active,4394,,
4395,1656538878,0,1,3,False,0,1,1,19,0,active,4395,,
4396,1656519554,0,1,0,False,1,1,1,19,0,active,4396,,
4397,1656513477,0,1,16,False,1,1,1,19,0,active,4397,,
4398,1656539646,0,1,1,False,1,1,1,19,0,active,4398,,
4399,1656536495,0,1,9,False,0,1,1,11,0,active,4399,,
4400,1656539583,0,1,18,False,0,1,1,1,1,active,4400,,
4401,1656538417,0,1,16,False,2,1,1,8,1,active,4401,,
4403,1656533309,0,1,14,False,2,1,1,20,1,active,4403,,
4404,1656538883,0,1,0,False,2,1,1,27,0,active,4404,,
4406,1656540666,0,1,53,False,2,1,1,24,2,active,4406,,
4407,1656539283,0,1,1,False,0,1,1,42,1,active,4407,,
4408,1656540316,0,1,14,False,0,1,1,6,3,active,4408,,
4409,1656540617,0,1,1,False,0,1,1,28,1,active,4409,,
4410,1656535977,0,1,1,False,0,1,1,20,2,active,4410,,
4411,1656535945,0,1,20,False,0,1,1,7,0,active,4411,,
4412,1656539892,0,1,5,False,0,1,1,24,0,active,4412,,
4414,1656540613,0,1,6,False,0,1,1,12,1,active,4414,,
4415,1656533025,0,1,0,False,0,1,1,31,0,active,4415,,
4416,1656540744,0,1,3,False,0,1,1,26,1,active,4416,,
4417,1656538825,0,1,2,False,3,1,1,23,0,active,4417,,
4418,1656531068,0,1,2,False,0,1,1,25,0,active,4418,,
4419,1656538670,0,1,23,False,0,1,1,0,1,active,4419,,
4420,1656540660,0,1,19,False,0,1,1,6,0,active,4420,,
4421,1656539509,0,1,15,False,0,1,1,9,0,active,4421,,
4422,1656536661,0,1,0,False,0,1,1,22,0,active,4422,,
4423,1656536066,0,1,0,False,5,1,1,20,2,active,4423,,
4424,1656538925,0,1,0,False,1,1,1,19,1,active,4424,,
4425,1656540392,0,1,20,False,1,1,1,31,2,active,4425,,
4426,1656540696,0,1,19,False,0,1,1,39,1,active,4426,,
4427,1656540425,0,1,20,False,0,1,1,2,0,active,4427,,
4428,1656540213,0,1,29,False,0,1,1,1,0,active,4428,,
4429,1656539704,0,1,7,False,2,1,1,21,2,active,4429,,
4430,1656536600,0,1,4,False,1,1,1,20,0,active,4430,,
4431,1656540458,0,1,14,False,0,1,1,18,2,active,4431,,
4434,86400,0,0,0,False,0,0,0,0,0,out_of_service,4434,,
4435,1656536854,0,1,1,False,0,1,1,22,0,active,4435,,
4436,1656540648,0,1,3,False,0,1,1,24,2,active,4436,,
4437,1656538910,0,1,16,False,0,1,1,3,0,active,4437,,
4438,1656540702,1,1,25,False,0,1,1,0,0,active,4438,,
4439,86400,0,1,0,False,0,1,1,0,0,active,4439,,
4440,1656518855,0,1,19,False,0,1,1,0,0,active,4440,,
4441,1656540708,0,1,10,False,1,1,1,13,0,active,4441,,
4442,1656540210,0,1,13,False,0,1,1,19,2,active,4442,,
4443,1656539996,0,1,6,False,1,1,1,11,4,active,4443,,
4444,1656538040,0,1,3,False,1,1,1,17,0,active,4444,,
4445,1656531801,0,1,3,False,0,1,1,17,0,active,4445,,
4446,1656540266,0,1,2,False,1,1,1,18,0,active,4446,,
4447,1656537160,0,1,18,False,0,1,1,10,0,active,4447,,
4448,1656490803,0,1,2,False,0,1,1,17,0,active,4448,,
4449,1656540350,0,1,1,False,0,1,1,24,0,active,4449,,
4450,1656540710,0,1,4,False,1,1,1,15,0,active,4450,,
4451,1656537029,0,1,20,False,1,1,1,1,0,active,4451,,
4453,1651760362,2,0,0,False,0,0,0,0,1,out_of_service,4453,,
4456,1656540707,0,1,11,False,0,1,1,9,1,active,4456,,
4457,1656540482,2,1,0,False,0,1,1,0,17,active,4457,,
4458,1656540265,0,1,4,False,1,1,1,14,1,active,4458,,
4459,1656540085,0,1,3,False,2,1,1,18,0,active,4459,,
4460,1656539937,0,1,5,False,3,1,1,14,0,active,4460,,
4461,1656539817,0,1,10,False,0,1,1,9,0,active,4461,,
4462,1656539997,0,1,8,False,1,1,1,14,1,active,4462,,
4463,1656540498,0,1,6,False,0,1,1,16,0,active,4463,,
4464,1656538520,0,1,3,False,0,1,1,21,0,active,4464,,
4465,1656539333,0,1,16,False,0,1,1,5,1,active,4465,,
4466,86400,0,1,0,False,0,1,1,0,0,active,4466,,
4467,1656540450,0,1,10,False,3,1,1,11,0,active,4467,,
4468,1656525035,0,1,5,False,0,1,1,14,2,active,4468,,
4471,1656539934,0,1,18,False,0,1,1,2,1,active,4471,,
4472,1656536391,0,1,24,False,0,1,1,0,1,active,4472,,
4473,1656539556,0,1,2,False,2,1,1,15,1,active,4473,,
4474,1656540749,0,1,8,False,0,1,1,19,12,active,4474,,
4475,1656540493,0,1,28,False,0,1,1,6,1,active,4475,,
4476,1656540494,0,1,4,False,0,1,1,22,1,active,4476,,
4477,1656540390,0,1,2,False,0,1,1,22,2,active,4477,,
4478,1656540645,0,1,36,False,1,1,1,25,1,active,4478,,
4480,1656538169,0,1,0,False,0,1,1,35,0,active,4480,,
4481,1656540707,0,1,3,False,1,1,1,35,1,active,4481,,
4482,1656540448,0,1,2,False,0,1,1,30,1,active,4482,,
4483,1656540573,0,1,19,False,3,1,1,17,1,active,4483,,
4484,1656539476,0,1,23,False,3,1,1,6,0,active,4484,,
4485,1656540136,0,1,19,False,2,1,1,12,2,active,4485,,
4486,1656539202,0,1,29,False,0,1,1,0,2,active,4486,,
4487,1656540745,0,1,18,False,0,1,1,1,0,active,4487,,
4488,1656540378,0,1,1,False,2,1,1,21,1,active,4488,,
4489,1656540348,0,1,3,False,0,1,1,18,3,active,4489,,
4490,1656537911,0,1,22,False,0,1,1,0,0,active,4490,,
4492,1656537008,0,1,7,False,2,1,1,14,0,active,4492,,
4493,1656539009,0,1,18,False,0,1,1,1,0,active,4493,,
4494,1656536274,0,1,2,False,1,1,1,16,0,active,4494,,
4495,1656540459,0,1,19,False,1,1,1,1,0,active,4495,,
4496,1656531450,0,1,1,False,0,1,1,27,1,active,4496,,
4497,1656540018,0,1,9,False,1,1,1,9,2,active,4497,,
4498,1656540105,0,1,15,False,0,1,1,4,1,active,4498,,
4500,1656527267,0,1,21,False,0,1,1,2,0,active,4500,,
4501,1656531229,0,1,28,False,0,1,1,0,0,active,4501,,
4502,1656538248,0,1,14,False,1,1,1,12,0,active,4502,,
4503,1656540438,0,1,35,False,0,1,1,4,2,active,4503,,
4504,1656540624,0,1,52,False,1,1,1,9,2,active,4504,,
4505,1656539214,0,1,21,False,0,1,1,2,0,active,4505,,
4506,1656520612,0,1,20,False,0,1,1,1,0,active,4506,,
4508,1656539555,0,1,14,False,0,1,1,6,0,active,4508,,
4509,1656538992,0,1,27,False,2,1,1,5,0,active,4509,,
4510,1656538989,0,1,24,False,0,1,1,0,0,active,4510,,
4511,1656526230,0,1,18,False,0,1,1,0,1,active,4511,,
4512,1656537270,0,1,17,False,1,1,1,2,0,active,4512,,
4513,1656540383,0,1,9,False,0,1,1,9,0,active,4513,,
4514,1656540303,0,1,0,False,0,1,1,30,1,active,4514,,
4515,1656539814,0,1,17,False,1,1,1,3,0,active,4515,,
4516,1656538541,0,1,13,False,1,1,1,4,0,active,4516,,
4517,1656540604,0,1,14,False,0,1,1,14,2,active,4517,,
4518,1656540441,0,1,0,False,3,1,1,4,20,active,4518,,
4519,1656540744,0,1,24,False,0,1,1,18,4,active,4519,,
4520,1656540487,0,1,12,False,2,1,1,9,1,active,4520,,
4521,1656540241,0,1,8,False,1,1,1,13,0,active,4521,,
4522,1656540583,0,1,1,False,0,1,1,13,0,active,4522,,
4523,1656540100,0,1,16,False,1,1,1,4,1,active,4523,,
4524,1656540719,0,1,14,False,0,1,1,11,1,active,4524,,
4525,1656539236,0,1,1,False,1,1,1,17,1,active,4525,,
4526,1656540563,0,1,6,False,2,1,1,12,2,active,4526,,
4528,1656540657,0,1,6,False,4,1,1,13,2,active,4528,,
4530,1656539627,0,1,7,False,1,1,1,13,1,active,4530,,
4531,1656538779,0,1,5,False,1,1,1,13,0,active,4531,,
4532,1656540561,0,1,7,False,2,1,1,10,1,active,4532,,
4533,1656540367,0,1,6,False,1,1,1,12,0,active,4533,,
4534,1656539988,0,1,11,False,0,1,1,9,2,active,4534,,
4535,1656540350,0,1,2,False,1,1,1,14,2,active,4535,,
4536,1656540627,0,1,19,False,0,1,1,3,2,active,4536,,
4537,1656540733,0,1,1,False,5,1,1,28,3,active,4537,,
4539,1656540264,0,1,0,False,7,1,1,14,1,active,4539,,
4541,1656539088,0,1,13,False,2,1,1,4,2,active,4541,,
4542,1656538434,0,1,17,False,1,1,1,1,1,active,4542,,
4543,86400,0,1,0,False,0,1,1,0,0,active,4543,,
4544,1656536697,0,1,29,False,0,1,1,3,1,active,4544,,
4545,1656539424,0,1,12,False,0,1,1,17,1,active,4545,,
4546,1656540633,0,1,4,False,0,1,1,13,1,active,4546,,
4547,1656539830,0,1,21,False,1,1,1,1,1,active,4547,,
4548,1656539334,0,1,0,False,0,1,1,31,0,active,4548,,
4549,86400,0,0,0,False,0,0,0,0,0,out_of_service,4549,,
4550,1656532146,0,1,0,False,0,1,1,23,0,active,4550,,
4551,1656539691,0,1,19,False,0,1,1,0,0,active,4551,,
4553,1656536719,0,1,19,False,0,1,1,0,0,active,4553,,
4554,1656537349,0,1,18,False,2,1,1,6,0,active,4554,,
4555,1656537074,0,1,25,False,0,1,1,0,0,active,4555,,
4556,1656540506,0,1,20,False,0,1,1,1,1,active,4556,,
4557,1656540533,0,1,17,False,2,1,1,5,0,active,4557,,
4559,1656534306,0,1,16,False,0,1,1,1,1,active,4559,,
4560,1656538969,0,1,16,False,0,1,1,1,1,active,4560,,
4561,1656526817,0,1,17,False,2,1,1,10,0,active,4561,,
4562,1656519031,0,1,23,False,0,1,1,0,1,active,4562,,
4563,1656540546,17,1,0,False,0,1,1,0,3,active,4563,,
4564,1656539747,0,1,19,False,0,1,1,1,1,active,4564,,
4565,1656540230,0,1,24,False,0,1,1,0,0,active,4565,,
4566,1656524254,0,1,18,False,0,1,1,0,0,active,4566,,
4567,1656538028,0,1,11,False,1,1,1,9,0,active,4567,,
4568,1656534019,0,1,1,False,0,1,1,31,0,active,4568,,
4569,1656539795,0,1,18,False,1,1,1,1,0,active,4569,,
4570,1656537938,0,1,19,False,0,1,1,0,0,active,4570,,
4571,1656540601,0,1,7,False,5,1,1,12,3,active,4571,,
4572,1656540671,0,1,22,False,0,1,1,1,0,active,4572,,
4573,1656537209,0,1,17,False,0,1,1,5,0,active,4573,,
4574,1656537861,0,1,13,False,0,1,1,10,0,active,4574,,
4575,1656538435,0,1,3,False,3,1,1,15,0,active,4575,,
4576,1656538025,0,1,16,False,1,1,1,1,0,active,4576,,
4577,1656519889,0,1,23,False,1,1,1,1,1,active,4577,,
4578,1656510725,0,1,20,False,0,1,1,0,1,active,4578,,
4579,1656534214,0,1,25,False,1,1,1,1,0,active,4579,,
4580,1656538066,0,1,14,False,1,1,1,5,0,active,4580,,
4581,1656540260,0,1,21,False,0,1,1,0,0,active,4581,,
4582,1656540649,0,1,19,False,1,1,1,2,2,active,4582,,
4583,1656540337,0,1,30,False,0,1,1,6,1,active,4583,,
4584,1656523733,0,1,20,False,0,1,1,1,1,active,4584,,
4585,1656537370,0,1,14,False,1,1,1,6,0,active,4585,,
4587,1656540171,0,1,6,False,7,1,1,12,0,active,4587,,
4590,1656540025,0,1,8,False,0,1,1,39,0,active,4590,,
4591,1656540577,0,1,0,False,0,1,1,0,28,active,4591,,
4592,1656540557,0,1,4,False,0,1,1,44,0,active,4592,,
4593,1656540414,0,1,4,False,0,1,1,40,2,active,4593,,
4594,1656540602,0,1,1,False,0,1,1,45,1,active,4594,,
4595,1656540242,0,1,13,False,0,1,1,11,0,active,4595,,
4596,1656540499,0,1,1,False,4,1,1,46,0,active,4596,,
4598,1656540747,0,1,5,False,1,1,1,48,0,active,4598,,
4599,1656532824,0,1,14,False,3,1,1,3,3,active,4599,,
4600,1656540699,0,1,19,False,1,1,1,1,0,active,4600,,
4601,1656540217,0,1,12,False,0,1,1,9,0,active,4601,,
4602,1656540347,0,1,3,False,0,1,1,56,0,active,4602,,
4603,1656539005,0,1,13,False,2,1,1,7,0,active,4603,,
4604,1656518491,0,1,15,False,0,1,1,4,0,active,4604,,
4605,1656540484,0,1,6,False,1,1,1,24,3,active,4605,,
4606,86400,0,0,0,False,0,0,0,0,0,out_of_service,4606,,
4607,1656520669,0,1,30,False,0,1,1,0,2,active,4607,,
4608,1656532353,0,1,19,False,0,1,1,0,0,active,4608,,
4609,1656538096,0,1,14,False,1,1,1,5,0,active,4609,,
4610,1656538490,0,1,19,False,0,1,1,0,0,active,4610,,
4611,1656540650,0,1,14,False,1,1,1,4,0,active,4611,,
4612,1656540042,0,1,13,False,0,1,1,0,5,active,4612,,
4613,1656540380,0,1,22,False,0,1,1,0,0,active,4613,,
4614,1656540059,0,1,19,False,1,1,1,2,0,active,4614,,
4617,1656540710,0,1,22,False,0,1,1,3,2,active,4617,,
4618,86400,0,0,0,False,0,0,0,0,0,out_of_service,4618,,
4619,1656539677,0,1,2,False,14,1,1,16,1,active,4619,,
4620,1656540077,0,1,0,False,1,1,1,43,1,active,4620,,
4622,1656540448,0,1,22,False,1,1,1,1,1,active,4622,,
4623,1656537733,0,1,19,False,0,1,1,1,0,active,4623,,
4624,1656540177,0,1,20,False,0,1,1,4,2,active,4624,,
4625,1656540622,0,1,3,False,0,1,1,49,2,active,4625,,
4626,1656539671,0,1,17,False,3,1,1,3,0,active,4626,,
4627,1656523000,0,1,15,False,0,1,1,5,0,active,4627,,
4628,1656531562,0,1,20,False,0,1,1,0,0,active,4628,,
4629,1656536132,0,1,20,False,0,1,1,1,1,active,4629,,
